Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
12,Josiah Gray,23,,-0.1,2,2,.500,5.31,12,12,0,0,0,0,62.2,56,38,37,15,28,2,63,2,0,6,272,76,5.71,1.340,8.0,2.2,4.0,9.0,2.25,
13,Josh Rogers*,26,,0.8,2,2,.500,3.28,6,6,0,0,0,0,35.2,32,13,13,7,14,0,22,2,0,0,151,124,5.83,1.290,8.1,1.8,3.5,5.6,1.57,
14,Andrés Machado,28,,0.2,1,2,.333,3.53,40,0,6,0,0,0,35.2,30,17,14,4,15,1,30,5,0,3,154,116,4.63,1.262,7.6,1.0,3.8,7.6,2.00,
15,Ryne Harper,32,,0.3,0,2,.000,4.04,34,0,10,0,0,0,35.2,28,16,16,6,14,1,31,2,0,0,148,101,4.96,1.178,7.1,1.5,3.5,7.8,2.21,
16,Daniel Hudson,34,,1.0,4,1,.800,2.20,31,0,2,0,0,0,32.2,23,9,8,4,7,0,48,0,0,1,127,185,2.47,0.918,6.3,1.1,1.9,13.2,6.86,
17,Tanner Rainey,28,,-1.1,1,3,.250,7.39,38,0,8,0,0,3,31.2,29,27,26,6,25,1,42,3,0,0,151,55,5.63,1.705,8.2,1.7,7.1,11.9,1.68,
18,Kyle McGowin,29,,0.2,0,0,,4.20,27,0,7,0,0,0,30.0,21,14,14,5,14,1,35,2,0,1,128,97,4.60,1.167,6.3,1.5,4.2,10.5,2.50,
19,Sean Nolin*,31,,0.2,0,2,.000,4.39,10,5,3,0,0,0,26.2,32,13,13,4,13,0,20,2,0,0,123,93,5.31,1.688,10.8,1.4,4.4,6.8,1.54,
20,Jefry Rodríguez,27,,-0.1,0,0,,5.92,14,1,10,0,0,0,24.1,25,16,16,6,17,0,20,1,0,4,112,69,6.95,1.726,9.2,2.2,6.3,7.4,1.18,
21,Mason Thompson,23,,-0.2,1,3,.250,4.15,27,0,4,0,0,0,21.2,28,14,10,4,14,1,21,1,0,1,108,99,5.71,1.938,11.6,1.7,5.8,8.7,1.50,
22,Stephen Strasburg,32,,0.0,1,2,.333,4.57,5,5,0,0,0,0,21.2,16,12,11,4,14,2,21,1,0,0,95,90,5.71,1.385,6.6,1.7,5.8,8.7,1.50,
23,Patrick Murphy,26,,-0.2,0,2,.000,5.30,17,0,3,0,0,0,18.2,19,12,11,2,6,0,23,2,0,2,84,78,3.38,1.339,9.2,1.0,2.9,11.1,3.83,
24,Gabe Klobosits,26,,-0.2,0,1,.000,5.56,11,0,2,0,0,0,11.1,13,8,7,0,5,1,5,1,0,2,52,75,3.88,1.588,10.3,0.0,4.0,4.0,1.00,
25,Alberto Baldonado*,28,,-0.5,0,1,.000,8.44,14,0,1,0,0,0,10.2,10,10,10,3,7,0,12,0,0,1,49,50,6.55,1.594,8.4,2.5,5.9,10.1,1.71,
26,Will Harris,36,,-0.2,0,1,.000,9.00,8,0,2,0,0,0,6.0,7,6,6,1,3,0,9,0,0,0,30,48,3.84,1.667,10.5,1.5,4.5,13.5,3.00,
27,Javy Guerra,35,,-0.6,0,1,.000,16.50,6,0,1,0,0,0,6.0,12,13,11,3,3,0,4,3,0,1,37,26,11.34,2.500,18.0,4.5,4.5,6.0,1.33,
28,Joan Adon,22,,0.1,0,0,,3.38,1,1,0,0,0,0,5.1,6,2,2,1,3,0,9,1,0,1,24,128,4.48,1.688,10.1,1.7,5.1,15.2,3.00,
29,Luis Avilán*,31,,-0.3,0,1,.000,12.60,4,0,0,0,0,0,5.0,7,7,7,1,3,0,4,1,0,0,27,34,6.57,2.000,12.6,1.8,5.4,7.2,1.33,
30,Jhon Romero,26,,0.1,0,0,,4.50,5,0,1,0,0,0,4.0,5,2,2,0,0,0,3,0,0,0,17,98,1.67,1.250,11.3,0.0,0.0,6.8,,
31,Justin Miller,34,,-0.4,0,0,,15.00,5,0,1,0,0,0,3.0,5,5,5,3,1,0,4,0,0,0,15,30,14.50,2.000,15.0,9.0,3.0,12.0,4.00,
32,Hernán Pérez,30,,0.1,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,,1.17,0.500,4.5,0.0,0.0,9.0,,
33,Kyle Lobstein*,31,,-0.2,0,0,,20.25,3,0,1,0,0,0,1.1,3,3,3,1,1,0,1,0,0,0,8,26,13.67,3.000,20.3,6.8,6.8,6.8,1.00,
,Team Totals,,,-1.5,65,97,.401,4.82,162,162,161,1,0,36,1394.1,1364,820,747,247,548,46,1346,71,1,43,6073,84,4.87,1.371,8.8,1.6,3.5,8.7,2.46,
