Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
15,Jose A. Ferrer*,23,,0.0,3,0,1.000,5.03,39,0,6,0,0,0,34.0,37,19,19,4,13,2,25,1,0,0,142,85,4.55,1.471,9.8,1.1,3.4,6.6,1.92,
16,Robert Garcia*,27,,0.4,2,2,.500,3.69,24,0,3,0,0,0,31.2,25,16,13,3,11,2,33,0,0,2,124,116,3.44,1.137,7.1,0.9,3.1,9.4,3.00,
17,Carl Edwards Jr.,31,,0.6,1,3,.250,3.69,32,0,3,0,0,2,31.2,31,14,13,1,17,2,24,1,0,2,142,116,3.86,1.516,8.8,0.3,4.8,6.8,1.41,
18,Joe La Sorsa*,25,,0.2,1,0,1.000,4.76,23,0,8,0,0,0,28.1,29,15,15,3,6,0,25,5,1,0,125,90,4.03,1.235,9.2,1.0,1.9,7.9,4.17,
19,Erasmo Ramírez,33,,-0.4,2,3,.400,6.33,23,0,5,0,0,0,27.0,36,20,19,4,6,0,13,3,1,0,126,68,5.22,1.556,12.0,1.3,2.0,4.3,2.17,
20,Amos Willingham,24,,-0.2,0,2,.000,6.66,18,0,5,0,0,0,24.1,35,18,18,8,9,2,15,1,0,0,116,65,7.53,1.808,12.9,3.0,3.3,5.5,1.67,
21,Jackson Rutledge,24,,-0.1,1,1,.500,6.75,4,4,0,0,0,0,20.0,24,15,15,4,6,0,12,2,0,1,88,64,5.86,1.500,10.8,1.8,2.7,5.4,2.00,
22,Hobie Harris,30,,-0.1,0,0,,5.12,16,0,8,0,0,0,19.1,21,12,11,2,13,0,9,1,0,1,91,85,5.84,1.759,9.8,0.9,6.1,4.2,0.69,
23,Anthony Banda*,29,,0.0,0,0,,6.43,10,0,5,0,0,0,7.0,9,5,5,1,5,0,6,1,0,1,35,70,5.97,2.000,11.6,1.3,6.4,7.7,1.20,
24,Paolo Espino,36,,-0.4,0,0,,24.75,3,0,1,0,0,0,4.0,14,11,11,1,3,0,3,0,0,0,28,19,7.26,4.250,31.5,2.3,6.8,6.8,1.00,
25,Rico Garcia,29,,-0.1,0,0,,12.00,3,0,0,0,0,0,3.0,6,4,4,1,1,0,4,0,0,1,16,40,5.92,2.333,18.0,3.0,3.0,12.0,4.00,
26,Ildemaro Vargas,31,,0.0,0,0,,4.50,2,0,2,0,0,0,2.0,2,1,1,1,1,0,0,1,0,0,10,112,12.76,1.500,9.0,4.5,4.5,0.0,0.00,
27,Lane Thomas,27,,-0.1,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,1,0,0,1,0,0,0,6,21,14.26,3.000,27.0,9.0,0.0,9.0,,
28,Tanner Rainey,30,,0.1,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,1,5,,4.26,2.000,9.0,0.0,9.0,9.0,1.00,
