Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
22,Max Castillo,24,,0.2,0,1,.000,4.43,7,0,2,0,0,0,20.1,20,10,10,2,9,1,10,3,0,0,89,102,5.32,1.426,8.9,0.9,4.0,4.4,1.11,
23,Josh Staumont,29,,0.0,0,0,,5.40,21,1,5,0,0,0,20.0,16,12,12,1,13,0,24,2,0,3,89,84,3.76,1.450,7.2,0.5,5.9,10.8,1.85,
24,Tucker Davidson*,27,,0.0,0,1,.000,5.03,20,1,6,0,0,0,19.2,20,12,11,4,8,2,15,1,0,1,88,90,5.75,1.424,9.2,1.8,3.7,6.9,1.88,
25,Dylan Coleman,26,,-0.8,0,2,.000,8.84,23,1,8,0,0,0,18.1,18,19,18,3,19,1,21,5,0,3,96,51,7.02,2.018,8.8,1.5,9.3,10.3,1.11,
26,Josh Taylor*,30,,-0.5,1,3,.250,8.15,17,1,4,0,0,0,17.2,22,17,16,4,9,1,26,0,1,1,83,56,4.78,1.755,11.2,2.0,4.6,13.2,2.89,
27,Kris Bubic*,25,,0.4,0,2,.000,3.94,3,3,0,0,0,0,16.0,19,7,7,1,2,0,16,1,0,1,68,115,2.63,1.313,10.7,0.6,1.1,9.0,8.00,
28,Jonathan Heasley,26,,-0.3,0,0,,7.20,12,0,5,0,0,0,15.0,17,13,12,5,2,0,9,1,0,1,63,63,6.99,1.267,10.2,3.0,1.2,5.4,4.50,
29,Steven Cruz,24,,0.0,0,0,,4.97,10,4,3,0,0,0,12.2,11,7,7,1,11,0,15,1,0,1,62,92,4.76,1.737,7.8,0.7,7.8,10.7,1.36,
30,Taylor Hearn*,28,,-0.2,0,0,,8.22,8,0,1,0,0,0,7.2,12,7,7,2,2,0,8,0,0,0,37,57,5.34,1.826,14.1,2.3,2.3,9.4,4.00,
31,Brooks Kriske,29,,0.1,0,0,,4.05,4,0,2,0,0,0,6.2,3,3,3,2,4,0,6,0,0,0,25,116,7.16,1.050,4.1,2.7,5.4,8.1,1.50,
32,John McMillon,25,,0.1,0,0,,2.25,4,0,3,0,0,0,4.0,1,1,1,1,0,0,8,0,0,0,13,215,2.51,0.250,2.3,2.3,0.0,18.0,,
33,Jonathan Bowlan,26,,0.1,0,1,.000,3.00,2,1,1,0,0,0,3.0,5,1,1,1,0,0,3,0,0,0,14,165,5.59,1.667,15.0,3.0,0.0,9.0,,
34,Anthony Veneziano*,25,,-0.1,0,0,,0.00,2,0,1,0,0,0,2.1,2,2,0,0,2,0,1,0,0,0,12,,4.97,1.714,7.7,0.0,7.7,3.9,0.50,
35,Matt Duffy,32,,0.0,0,0,,4.50,2,0,2,0,0,0,2.0,3,1,1,1,0,0,0,1,0,0,10,116,11.26,1.500,13.5,4.5,0.0,0.0,,
36,Nate Eaton,26,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,5,,1.26,2.000,18.0,0.0,0.0,9.0,,
