Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
20,Paolo Espino,30,,-0.2,0,0,,6.11,6,2,3,0,0,0,17.2,17,13,12,5,8,0,13,3,0,0,82,73,7.23,1.415,8.7,2.5,4.1,6.6,1.63,
21,Jhan Mariñez,28,,-0.2,0,2,.000,5.40,15,0,3,0,0,0,16.2,23,12,10,2,11,2,14,1,0,2,81,83,5.20,2.040,12.4,1.1,5.9,7.6,1.27,
22,Aaron Wilkerson,28,,0.2,1,0,1.000,3.48,3,2,1,0,0,0,10.1,6,4,4,1,1,0,7,0,0,0,37,130,3.35,0.677,5.2,0.9,0.9,6.1,7.00,
23,Michael Blazek,28,,-0.3,0,1,.000,8.31,5,1,2,0,0,0,8.2,12,9,8,6,1,0,7,0,0,0,37,55,10.89,1.500,12.5,6.2,1.0,7.3,7.00,
24,Taylor Williams,25,,0.1,0,0,,1.93,5,0,5,0,0,0,4.2,4,1,1,0,2,0,4,0,0,0,20,244,2.73,1.286,7.7,0.0,3.9,7.7,2.00,
25,Jorge López,24,,0.0,0,0,,4.50,1,0,1,0,0,0,2.0,4,1,1,0,1,0,0,0,0,0,10,114,4.66,2.500,18.0,0.0,4.5,0.0,0.00,
26,Tyler Webb*,26,,-0.2,0,0,,9.00,2,0,1,0,0,0,2.0,6,2,2,1,1,1,3,0,0,0,13,57,8.16,3.500,27.0,4.5,4.5,13.5,3.00,
27,Wei-Chung Wang*,25,,-0.1,0,0,,13.50,8,0,1,0,0,0,1.1,5,2,2,1,0,0,2,0,0,0,9,41,9.91,3.750,33.8,6.8,0.0,13.5,,
28,David Goforth,28,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.16,1.000,0.0,0.0,9.0,0.0,0.00,
29,Hernán Pérez,26,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,,6.16,2.000,9.0,0.0,9.0,0.0,0.00,
30,Taylor Jungmann,27,,0.0,0,0,,13.50,1,0,0,0,0,0,0.2,2,1,1,0,1,0,1,1,0,0,6,50,9.16,4.500,27.0,0.0,13.5,13.5,1.00,
