Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
17,Tyler Duffey,27,,-0.8,2,2,.500,7.20,19,1,4,0,0,0,25.0,26,22,20,6,4,0,19,1,0,2,107,60,5.36,1.200,9.4,2.2,1.4,6.8,4.75,
18,Stephen Gonsalves*,23,,-0.7,2,2,.500,6.57,7,4,0,0,0,0,24.2,28,22,18,2,22,0,16,1,0,2,122,66,5.71,2.027,10.2,0.7,8.0,5.8,0.73,
19,Ervin Santana,35,,-0.6,0,1,.000,8.03,5,5,0,0,0,0,24.2,31,22,22,9,9,0,16,2,0,0,114,54,7.94,1.622,11.3,3.3,3.3,5.8,1.78,
20,Matt Belisle,38,,-0.9,1,1,.500,9.13,25,0,11,0,0,0,23.2,40,26,24,5,10,1,21,1,0,0,118,47,5.53,2.113,15.2,1.9,3.8,8.0,2.10,
21,Adalberto Mejía*,25,,1.0,2,0,1.000,2.01,5,4,1,0,0,0,22.1,17,5,5,1,9,0,13,2,0,2,92,215,4.06,1.164,6.9,0.4,3.6,5.2,1.44,
22,Oliver Drake,31,,0.4,0,0,,2.21,19,0,8,0,0,0,20.1,12,6,5,2,7,0,22,0,0,2,80,196,3.31,0.934,5.3,0.9,3.1,9.7,3.14,
23,Zack Littell,22,,-0.5,0,2,.000,6.20,8,2,1,0,0,0,20.1,25,17,14,3,11,0,14,4,0,0,101,70,5.91,1.770,11.1,1.3,4.9,6.2,1.27,
24,Chase De Jong,24,,0.1,1,1,.500,3.57,4,4,0,0,0,0,17.2,18,9,7,3,6,0,13,0,0,2,74,122,4.91,1.358,9.2,1.5,3.1,6.6,2.17,
25,Aaron Slegers,25,,0.0,1,1,.500,5.27,4,2,1,0,0,0,13.2,17,8,8,3,2,0,6,1,0,0,60,83,5.79,1.390,11.2,2.0,1.3,4.0,3.00,
26,Phil Hughes,32,,-0.2,0,0,,6.75,7,2,4,0,0,0,12.0,14,9,9,4,5,1,8,1,0,0,55,65,7.66,1.583,10.5,3.0,3.8,6.0,1.60,
27,John Curtiss,25,,0.0,0,1,.000,5.68,8,0,2,0,0,0,6.1,8,4,4,0,4,1,7,0,0,3,30,79,2.84,1.895,11.4,0.0,5.7,9.9,1.75,
28,Andrew Vasquez*,24,,-0.1,1,0,1.000,5.40,9,0,0,0,0,0,5.0,5,4,3,0,2,0,7,3,0,0,26,85,3.36,1.400,9.0,0.0,3.6,12.6,3.50,
29,Tyler Kinley,27,,-0.3,0,0,,24.30,4,0,3,0,0,0,3.1,9,9,9,2,4,0,4,0,0,2,23,19,12.16,3.900,24.3,5.4,10.8,10.8,1.00,
30,David Hale,30,,-0.2,0,0,,12.00,1,0,0,0,0,0,3.0,4,4,4,1,4,0,2,0,0,0,16,40,10.16,2.667,12.0,3.0,12.0,6.0,0.50,
31,Chris Gimenez,35,,-0.2,0,0,,45.00,1,0,1,0,0,0,1.0,6,5,5,2,0,0,1,0,0,0,9,13,27.16,6.000,54.0,18.0,0.0,9.0,,
32,Mitch Garver,27,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.16,1.000,9.0,0.0,0.0,0.0,,
33,Willians Astudillo,26,,-0.2,0,0,,45.00,1,0,1,0,0,0,1.0,5,5,5,2,0,0,0,0,0,0,8,13,29.16,5.000,45.0,18.0,0.0,0.0,,
34,Ryan LaMarre*,29,,0.0,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,1,0,0,0,0,0,0,3,49,22.66,1.500,13.5,13.5,0.0,0.0,,
