Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
28,Jhoulys Chacín,28,P,0.1,1,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,179,.446,191,1,0,0,0,0,0,1,
29,Matt Shoemaker,29,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
30,José Álvarez*,27,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
31,A.J. Achter,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
32,Huston Street,32,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
33,Cam Bedrosian,24,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
34,Joe Smith,32,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
35,Fernando Salas,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
36,Deolis Guerra,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
37,Javy Guerra,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
38,Cory Rasmus,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
39,JC Ramírez,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
40,Greg Mahle*,23,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
41,Mike Morin,25,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,23.9,162,6041,5431,717,1410,279,20,156,686,73,34,471,991,.260,.322,.405,.726,100,.322,101,2197,147,51,36,49,21,,
,Non-Pitcher Totals,,,23.9,,6020,5411,716,1408,279,20,156,686,73,34,470,984,.260,.323,.406,.728,100,.322,102,2195,147,51,36,49,21,,
,Pitcher Totals,,,-0.1,,21,20,1,2,0,0,0,0,0,0,1,7,.100,.143,.100,.243,-31,.118,-47,2,0,0,0,0,0,,
