Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
30,Tejay Antone,29,,0.3,0,0,,1.59,5,1,0,0,0,0,5.2,3,1,1,0,2,0,7,0,0,0,21,310,1.84,0.882,4.8,0.0,3.2,11.1,3.50,
31,Luke Maile,32,,-0.2,0,0,,16.62,4,0,4,0,0,0,4.1,12,8,8,4,0,0,0,0,0,0,25,30,15.26,2.769,24.9,8.3,0.0,0.0,,
32,Chasen Shreve*,32,,0.1,0,0,,2.70,3,0,0,0,0,0,3.1,1,1,1,1,2,0,3,0,0,0,13,189,7.16,0.900,2.7,2.7,5.4,8.1,1.50,
33,Tony Santillan,26,,0.1,1,0,1.000,2.70,3,0,1,0,0,0,3.1,4,1,1,0,5,1,1,0,0,0,18,189,7.16,2.700,10.8,0.0,13.5,2.7,0.20,
34,Joel Kuhnel,28,,-0.1,0,0,,8.10,2,0,1,0,0,0,3.1,6,3,3,0,2,0,0,0,0,0,17,63,5.06,2.400,16.2,0.0,5.4,0.0,0.00,
35,Jake Wong,26,,-0.1,0,0,,9.00,1,0,1,0,0,0,3.0,6,3,3,0,3,0,0,0,0,0,15,57,6.26,3.000,18.0,0.0,9.0,0.0,0.00,
36,Michael Mariot,34,,0.1,0,0,,3.38,1,0,0,0,0,0,2.2,4,1,1,1,1,0,2,0,0,0,13,155,7.76,1.875,13.5,3.4,3.4,6.8,2.00,
37,Randy Wynne,30,,0.1,0,1,.000,3.86,1,0,0,0,0,0,2.1,3,1,1,0,1,0,0,0,0,1,11,138,4.54,1.714,11.6,0.0,3.9,0.0,0.00,
38,Jason Vosler,29,,0.0,0,0,,4.50,2,0,2,0,0,0,2.0,5,1,1,0,0,0,0,0,0,0,11,120,3.26,2.500,22.5,0.0,0.0,0.0,,
39,Alec Mills,31,,-0.2,0,0,,18.00,1,0,0,0,0,0,1.0,4,5,2,1,1,0,0,1,0,1,10,34,22.26,5.000,36.0,9.0,9.0,0.0,0.00,
40,Ricky Karcher,25,,0.3,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.26,1.000,0.0,0.0,9.0,0.0,0.00,
,Team Totals,,,15.0,82,80,.506,4.83,162,162,162,0,0,53,1439.1,1426,821,773,222,613,13,1381,81,7,48,6310,97,4.79,1.417,8.9,1.4,3.8,8.6,2.25,
