Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
32,Sean Doolittle*,32,P,-0.1,61,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-144,0,1,0,0,0,0,1,
33,Matt Grace*,30,P,0.0,50,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-144,0,0,0,0,0,0,1,
34,Tanner Rainey,26,P,0.0,47,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,
35,Roenis Elías*,30,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,/1,
36,Wander Suero,27,P,0.0,75,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,
37,Jonny Venters*,34,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
38,Austen Williams,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
39,Justin Miller,32,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
40,Kyle Barraclough,29,P,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
41,Austin Adams,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
42,Aaron Barrett,31,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
43,Hunter Strickland,30,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
44,Michael Blazek,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
45,James Bourque,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
46,Tony Sipp*,35,P,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
47,Trevor Rosenthal,29,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
48,Fernando Rodney,42,P,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
49,Daniel Hudson,32,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
50,Dan Jennings*,32,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
,Team Totals,,,28.0,162,6267,5512,873,1460,298,27,231,824,116,29,584,1308,.265,.342,.454,.796,104,.346,104,2505,117,81,48,42,33,,
,Non-Pitcher Totals,,,28.6,,5918,5201,853,1419,296,27,230,806,114,29,575,1173,.273,.352,.473,.825,111,.357,112,2459,112,81,19,42,33,,
,Pitcher Totals,,,-0.6,,349,311,20,41,2,0,1,18,2,0,9,135,.132,.156,.148,.304,-20,.147,-51,46,5,0,29,0,0,,
