Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
11,Adam Morgan*,30,RP,0.1,0,1,.000,5.54,17,0,4,0,0,0,13.0,14,8,8,3,6,0,16,0,0,0,58,83,5.11,1.538,9.7,2.1,4.2,11.1,2.67,
12,Connor Brogdon,25,,0.2,1,0,1.000,3.97,9,0,3,0,0,0,11.1,5,5,5,3,5,1,17,0,0,0,44,116,4.96,0.882,4.0,2.4,4.0,13.5,3.40,
13,David Hale,32,,0.3,0,0,,4.09,6,2,2,0,0,0,11.0,16,5,5,2,1,0,7,0,0,0,49,113,4.55,1.545,13.1,1.6,0.8,5.7,7.00,
14,JoJo Romero*,23,,-0.3,0,0,,7.59,12,0,2,0,0,0,10.2,13,10,9,1,2,0,10,2,0,0,47,61,3.66,1.406,11.0,0.8,1.7,8.4,5.00,
15,Ramón Rosso,24,,0.0,0,1,.000,6.52,7,1,3,0,0,0,9.2,9,7,7,1,8,0,11,1,1,3,46,71,5.05,1.759,8.4,0.9,7.4,10.2,1.38,
16,Heath Hembree,31,,-0.6,1,0,1.000,12.54,11,0,1,0,0,0,9.1,17,13,13,7,5,0,10,2,0,0,50,37,13.05,2.357,16.4,6.8,4.8,9.6,2.00,
17,David Phelps,33,,-0.6,0,1,.000,12.91,10,0,1,0,0,0,7.2,12,11,11,5,3,0,11,0,0,0,37,36,9.97,1.957,14.1,5.9,3.5,12.9,3.67,
18,Deolis Guerra,31,,-0.3,1,3,.250,8.59,9,0,5,0,0,0,7.1,10,9,7,3,2,0,8,2,0,0,36,55,7.96,1.636,12.3,3.7,2.5,9.8,4.00,
19,José Álvarez*,31,,0.3,0,0,,1.42,8,0,1,0,0,0,6.1,7,1,1,0,3,0,6,0,0,0,27,332,2.72,1.579,9.9,0.0,4.3,8.5,2.00,
20,Nick Pivetta,27,,-0.3,0,0,,15.88,3,0,0,0,0,0,5.2,10,10,10,3,1,0,4,1,0,1,29,30,9.72,1.941,15.9,4.8,1.6,6.4,4.00,
21,Reggie McClain,27,,-0.2,0,0,,5.06,5,0,1,0,0,0,5.1,9,6,3,1,3,0,2,0,0,0,29,94,6.57,2.250,15.2,1.7,5.1,3.4,0.67,
22,Adonis Medina,23,,0.1,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,0,3,0,4,0,1,0,18,108,3.44,1.500,6.8,0.0,6.8,9.0,1.33,
23,Ranger Suárez*,24,,-0.4,0,1,.000,20.25,3,0,1,0,0,0,4.0,10,9,9,1,4,0,1,1,0,0,26,24,9.69,3.500,22.5,2.3,9.0,2.3,0.25,
24,Cole Irvin*,26,,-0.3,0,1,.000,17.18,3,0,1,0,0,0,3.2,11,7,7,1,1,0,4,0,0,0,22,29,5.37,3.273,27.0,2.5,2.5,9.8,4.00,
25,Trevor Kelley,27,,-0.1,0,0,,10.80,4,0,2,0,0,0,3.1,8,4,4,2,1,0,5,0,0,1,19,46,8.89,2.700,21.6,5.4,2.7,13.5,5.00,
26,Austin Davis*,27,,-0.2,0,0,,21.00,4,0,1,0,0,0,3.0,10,7,7,1,1,0,2,0,0,0,20,24,7.19,3.667,30.0,3.0,3.0,6.0,2.00,
27,Mauricio Llovera,24,,-0.1,0,0,,36.00,1,0,0,0,0,0,1.0,5,4,4,0,1,0,1,1,0,0,10,17,7.19,6.000,45.0,0.0,9.0,9.0,1.00,
28,Garrett Cleavinger*,26,,0.0,0,0,,13.50,1,0,1,0,0,0,0.2,2,1,1,1,0,0,1,0,0,0,4,50,19.69,3.000,27.0,13.5,0.0,13.5,,
29,Neil Walker,34,,0.0,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,3,,7.69,1.500,0.0,0.0,13.5,0.0,0.00,
