Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
25,Miguel Yajure,23,,-0.4,0,2,.000,8.40,4,3,0,0,0,0,15.0,17,14,14,6,7,0,11,1,0,0,68,52,8.50,1.600,10.2,3.6,4.2,6.6,1.57,
26,Shelby Miller,30,,0.0,0,1,.000,5.06,10,0,3,0,0,0,10.2,9,6,6,3,6,0,7,1,0,0,44,87,7.48,1.406,7.6,2.5,5.1,5.9,1.17,
27,Austin Davis*,28,,-0.2,0,1,.000,5.59,10,0,2,0,0,0,9.2,6,7,6,2,5,0,11,1,0,0,42,79,5.45,1.138,5.6,1.9,4.7,10.2,2.20,
28,Connor Overton,27,,-0.2,0,1,.000,8.31,5,3,0,0,0,0,8.2,10,8,8,2,3,0,11,0,0,0,39,53,4.67,1.500,10.4,2.1,3.1,11.4,3.67,
29,Michael Feliz,28,,0.1,0,0,,2.35,7,0,2,0,0,0,7.2,8,3,2,0,1,0,8,0,0,1,31,189,1.47,1.174,9.4,0.0,1.2,9.4,8.00,
30,Enyel De Los Santos,25,,0.0,1,0,1.000,4.91,7,0,3,0,0,0,7.1,9,4,4,1,4,1,6,1,1,0,36,91,5.35,1.773,11.0,1.2,4.9,7.4,1.50,
31,Shea Spitzbarth,26,,0.1,0,0,,3.60,5,0,4,0,0,0,5.0,4,2,2,1,2,0,1,1,0,0,22,127,7.17,1.200,7.2,1.8,3.6,1.8,0.50,
32,Tanner Anderson,28,,0.1,0,0,,3.60,1,0,0,0,0,0,5.0,5,2,2,0,0,0,1,0,0,0,19,127,2.77,1.000,9.0,0.0,0.0,1.8,,
33,Sean Poppen,27,,-0.3,0,0,,7.71,3,0,1,0,0,0,4.2,11,7,4,1,2,0,4,1,0,0,26,59,6.17,2.786,21.2,1.9,3.9,7.7,2.00,
34,Geoff Hartlieb,27,,-0.1,0,0,,7.71,4,0,3,0,0,0,4.2,3,4,4,0,5,0,4,2,0,0,23,59,5.96,1.714,5.8,0.0,9.6,7.7,0.80,
35,John Nogowski*,28,,-0.1,0,0,,15.00,3,0,3,0,0,0,3.0,8,5,5,0,0,0,0,0,0,0,16,32,3.17,2.667,24.0,0.0,0.0,0.0,,
36,Roansy Contreras,21,,0.2,0,0,,0.00,1,1,0,0,0,0,3.0,3,0,0,0,1,0,4,0,0,0,12,,1.50,1.333,9.0,0.0,3.0,12.0,4.00,
37,Wilmer Difo,29,,-0.3,0,0,,36.00,2,0,2,0,0,0,2.0,9,8,8,1,3,0,1,0,0,0,18,14,13.17,6.000,40.5,4.5,13.5,4.5,0.33,
38,Phillip Evans,28,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.17,0.000,0.0,0.0,0.0,0.0,,
