Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
24,Harrison Bader,29,CF,-0.3,14,34,31,4,5,1,0,0,3,3,1,3,3,.161,.235,.194,.429,17,.210,11,6,1,0,0,0,0,8/HD,
25,Matt Reynolds,32,CI,-0.1,2,5,5,1,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,8,.179,-7,1,0,0,0,0,0,/53,
26,Alejo López#,27,2B,0.2,1,2,2,1,1,1,0,0,1,0,0,0,1,.500,.500,1.000,1.500,287,.618,304,2,0,0,0,0,0,/4,
27,Michael Siani*,23,OF,-0.1,3,1,0,1,0,0,0,0,0,0,1,1,0,,1.000,,,,.195,367,0,0,0,0,0,0,/78H,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
28,Alex Young*,29,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
29,Alexis Díaz,26,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS
30,Daniel Duarte,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
31,Carson Spiers,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
32,Lucas Sims,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
33,Buck Farmer*,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
34,Tony Santillan,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
35,Ian Gibaut,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
36,Derek Law,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
,Team Totals,,,15.8,162,6195,5499,783,1371,268,37,198,747,190,48,556,1500,.249,.327,.420,.746,98,.334,101,2307,101,92,19,29,8,,
