Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
16,Aaron Slegers,28,,-0.5,2,2,.500,6.97,29,0,5,0,0,0,31.0,43,24,24,6,15,0,25,1,0,1,149,65,5.62,1.871,12.5,1.7,4.4,7.3,1.67,
17,Chris Rodriguez,22,,0.5,2,1,.667,3.64,15,2,1,0,0,0,29.2,28,14,12,0,15,0,29,4,0,1,134,124,3.14,1.449,8.5,0.0,4.6,8.8,1.93,
18,Andrew Wantz,25,,0.0,1,0,1.000,4.94,21,0,3,0,0,0,27.1,23,17,15,5,11,1,38,3,0,1,120,91,4.30,1.244,7.6,1.6,3.6,12.5,3.45,
19,José Quijada*,25,,0.1,0,2,.000,4.56,26,0,2,0,0,0,25.2,20,14,13,2,15,1,38,1,1,1,110,99,3.09,1.364,7.0,0.7,5.3,13.3,2.53,
20,Packy Naughton*,25,,-0.2,0,4,.000,6.35,7,5,0,0,0,0,22.2,27,18,16,3,14,1,12,1,0,0,108,71,5.82,1.809,10.7,1.2,5.6,4.8,0.86,
21,Reid Detmers*,21,,-0.2,1,3,.250,7.40,5,5,0,0,0,0,20.2,26,17,17,5,11,1,19,2,0,1,101,61,6.36,1.790,11.3,2.2,4.8,8.3,1.73,
22,Austin Warren,25,,0.9,3,0,1.000,1.77,16,0,1,0,0,1,20.1,16,5,4,0,5,0,20,1,0,0,84,256,2.09,1.033,7.1,0.0,2.2,8.9,4.00,
23,Sam Selman*,30,,-0.2,0,1,.000,6.35,18,0,7,0,0,0,17.0,16,13,12,1,8,1,11,4,0,0,77,72,4.76,1.412,8.5,0.5,4.2,5.8,1.38,
24,Janson Junk,25,,0.0,0,1,.000,3.86,4,4,0,0,0,0,16.1,20,11,7,5,2,0,10,0,0,0,71,118,6.29,1.347,11.0,2.8,1.1,5.5,5.00,
25,Jimmy Herget,27,,0.2,2,2,.500,4.30,14,0,2,0,0,0,14.2,15,7,7,0,4,1,18,2,1,0,60,106,1.94,1.295,9.2,0.0,2.5,11.0,4.50,
26,Jhonathan Díaz*,24,,0.3,1,0,1.000,4.15,3,2,1,0,0,0,13.0,11,6,6,1,7,0,9,1,0,0,59,110,4.63,1.385,7.6,0.7,4.8,6.2,1.29,
27,Kyle Tyler,24,,0.3,0,0,,2.92,5,0,3,0,0,0,12.1,8,4,4,1,6,0,6,2,0,0,52,157,5.20,1.135,5.8,0.7,4.4,4.4,1.00,
28,Ben Rowen,32,,0.0,0,0,,5.56,8,0,5,0,0,0,11.1,12,8,7,3,2,0,8,2,0,0,49,83,6.26,1.235,9.5,2.4,1.6,6.4,4.00,
29,Oliver Ortega,24,,0.1,1,0,1.000,4.82,8,0,1,0,0,0,9.1,12,5,5,1,2,0,4,1,1,0,39,96,4.67,1.500,11.6,1.0,1.9,3.9,2.00,
30,James Hoyt,34,,-0.4,0,0,,6.75,9,0,3,0,0,0,8.0,12,10,6,0,7,0,11,2,0,0,46,69,3.80,2.375,13.5,0.0,7.9,12.4,1.57,
31,Hunter Strickland,32,,-0.4,0,0,,9.95,9,0,2,0,0,0,6.1,11,9,7,3,4,0,4,0,0,0,34,47,9.96,2.368,15.6,4.3,5.7,5.7,1.00,
32,Jake Petricka,33,,-0.8,0,1,.000,15.00,7,0,1,0,0,0,6.0,6,10,10,1,7,1,8,1,0,1,32,31,6.67,2.167,9.0,1.5,10.5,12.0,1.14,
33,AJ Ramos,34,,0.2,0,0,,0.00,4,0,3,0,0,0,4.2,0,0,0,0,2,0,3,0,0,0,16,,3.17,0.429,0.0,0.0,3.9,5.8,1.50,
34,José Marte,25,,-0.2,0,1,.000,9.00,4,0,2,0,0,0,4.0,4,5,4,1,3,0,5,0,0,0,18,54,6.17,1.750,9.0,2.3,6.8,11.3,1.67,
35,Noé Ramirez,31,,0.0,0,0,,5.40,2,0,1,0,0,0,3.1,5,2,2,1,1,0,0,0,0,0,15,91,7.97,1.800,13.5,2.7,2.7,0.0,0.00,
36,Elvis Peguero,24,,-0.4,0,1,.000,27.00,3,0,0,0,0,0,2.1,7,7,7,0,3,0,0,1,0,0,17,19,8.31,4.286,27.0,0.0,11.6,0.0,0.00,
37,Félix Peña,31,,-0.3,0,0,,37.80,2,0,0,0,0,0,1.2,7,7,7,0,4,0,2,0,0,1,16,14,7.97,6.600,37.8,0.0,21.6,10.8,0.50,
38,Cooper Criswell,24,,-0.2,0,1,.000,20.25,1,1,0,0,0,0,1.1,6,3,3,0,0,0,0,0,0,0,10,28,3.17,4.500,40.5,0.0,0.0,0.0,,
39,Adam Eaton*,32,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,,3.17,2.000,18.0,0.0,0.0,0.0,,
40,Anthony Bemboom,31,,-0.1,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,1,0,0,0,0,0,0,7,33,16.17,3.000,27.0,9.0,0.0,0.0,,
