Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
27,Nabil Crismatt,26,P,-0.1,43,11,10,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,.000,-147,0,0,0,1,0,0,1,
28,Reiss Knehr*,24,P,-0.1,12,8,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,.000,-123,0,1,0,0,0,0,1,
29,Craig Stammen,37,P,0.0,64,7,5,0,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,13,.180,-36,1,0,0,2,0,0,1,
30,Dinelson Lamet,28,P,0.0,21,7,6,0,0,0,0,0,0,0,0,1,6,.000,.143,.000,.143,-55,.099,-54,0,0,0,0,0,0,1,
31,Vince Velasquez,29,P,0.1,4,4,1,0,0,0,0,0,1,0,0,1,0,.000,.500,.000,.500,58,.348,143,0,0,0,2,0,0,/1,
32,Jake Arrieta,35,P,0.1,4,4,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,182,.449,291,1,0,0,2,0,0,/1,
33,Miguel Díaz,26,P,-0.1,23,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-126,0,1,0,0,0,0,1,
34,Daniel Camarena*,28,P,0.1,6,3,3,1,1,0,0,1,4,0,0,0,2,.333,.333,1.333,1.667,335,.670,351,4,0,0,0,0,0,/1,
35,Nick Ramirez*,31,P,0.0,12,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,1,
36,Emilio Pagán*,30,P,0.0,64,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-130,0,0,0,0,0,0,1,
37,Mark Melancon,36,P,0.0,59,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,AS
38,Adrián Morejón*,22,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-117,0,0,0,0,0,0,/1,
39,Pedro Avila,24,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-117,0,0,0,0,0,0,/1,
40,Taylor Williams#,29,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
41,Matt Strahm,29,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
42,Mason Thompson,23,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
43,Austin Adams,30,P,0.0,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
44,Drew Pomeranz,32,P,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
45,James Norwood,27,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
46,Aaron Northcraft,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
47,Keone Kela,28,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
48,Pierce Johnson,30,P,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
49,Daniel Hudson,34,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
50,Tim Hill,31,P,0.0,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
51,Javy Guerra*,25,P,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1H,
52,Ross Detwiler,35,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
53,Shaun Anderson,26,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
54,Dan Altavilla,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
,Team Totals,,,26.8,162,6119,5384,729,1305,273,21,180,695,110,39,586,1324,.242,.321,.401,.722,101,.320,101,2160,121,61,36,46,42,,
,Non-Pitcher Totals,,,27.1,,5845,5139,718,1281,269,21,178,687,110,39,581,1200,.249,.330,.414,.744,107,.329,108,2126,116,59,15,45,42,,
,Pitcher Totals,,,-0.3,,274,245,11,24,4,0,2,8,0,0,5,124,.098,.123,.139,.261,-27,.117,-50,34,5,2,21,1,0,,
