Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
13,Dennis Santana,28,,1.3,1,1,.500,2.44,39,0,13,0,0,1,44.1,30,14,12,2,11,0,50,3,0,0,172,173,2.44,0.925,6.1,0.4,2.2,10.2,4.55,
14,Hunter Stratton,27,,0.6,2,1,.667,3.58,36,0,8,0,0,1,37.2,37,17,15,3,7,0,33,3,0,2,158,118,3.25,1.168,8.8,0.7,1.7,7.9,4.71,
15,Marco Gonzales*,32,,0.5,1,1,.500,4.54,7,7,0,0,0,0,33.2,43,17,17,5,11,0,23,0,0,0,151,93,4.71,1.604,11.5,1.3,2.9,6.1,2.09,
16,Josh Fleming*,28,,0.0,1,1,.500,4.02,25,3,9,0,0,1,31.1,34,18,14,3,14,0,17,1,0,1,138,105,4.76,1.532,9.8,0.9,4.0,4.9,1.21,
17,Jake Woodford,27,,-0.9,0,4,.000,7.09,7,5,1,0,0,0,26.2,33,27,21,4,4,0,19,2,0,2,121,60,4.37,1.388,11.1,1.4,1.4,6.4,4.75,
18,Ryder Ryan,29,,-0.2,1,0,1.000,5.66,15,0,5,0,0,0,20.2,21,14,13,2,9,0,17,3,0,0,93,75,4.52,1.452,9.1,0.9,3.9,7.4,1.89,
19,Jalen Beeks*,30,,-0.1,1,0,1.000,3.92,26,0,6,0,0,1,20.2,28,13,9,0,9,1,17,2,0,2,101,109,3.12,1.790,12.2,0.0,3.9,7.4,1.89,
20,Domingo Germán,31,,-0.5,0,1,.000,7.84,7,2,3,0,0,0,20.2,25,19,18,4,13,1,18,2,1,2,100,54,6.12,1.839,10.9,1.7,5.7,7.8,1.38,
21,Roansy Contreras,24,,0.1,1,0,1.000,4.41,12,0,6,0,0,0,16.1,19,8,8,3,8,2,16,0,0,0,74,97,5.06,1.653,10.5,1.7,4.4,8.8,2.00,
22,Ben Heller,32,,-0.7,0,1,.000,11.25,8,0,2,0,0,0,12.0,19,16,15,1,6,1,15,6,0,0,66,38,4.75,2.083,14.3,0.8,4.5,11.3,2.50,
23,Joey Wentz*,26,,0.5,1,0,1.000,1.50,8,0,0,0,0,0,12.0,6,2,2,0,6,0,13,1,0,0,50,287,2.75,1.000,4.5,0.0,4.5,9.8,2.17,
24,Ryan Borucki*,30,,-0.4,0,0,,7.36,14,0,3,0,0,0,11.0,14,10,9,2,4,0,13,1,0,0,51,59,4.53,1.636,11.5,1.6,3.3,10.6,3.25,
25,Daulton Jefferies,28,,-0.1,0,0,,6.30,4,0,2,0,0,0,10.0,10,7,7,2,2,0,8,1,0,0,42,69,5.07,1.200,9.0,1.8,1.8,7.2,4.00,
26,Justin Bruihl*,27,,-0.3,0,0,,9.53,7,0,0,0,0,0,5.2,9,6,6,1,1,1,5,1,0,1,27,47,4.75,1.765,14.3,1.6,1.6,7.9,5.00,
27,Isaac Mattson,28,,0.0,0,0,,5.06,3,0,1,0,0,0,5.1,1,3,3,0,5,0,6,1,0,0,23,88,4.29,1.125,1.7,0.0,8.4,10.1,1.20,
28,Jose Hernandez*,26,,0.2,1,1,.500,3.38,7,0,2,0,0,1,5.1,5,2,2,1,4,1,4,0,1,1,25,132,6.35,1.688,8.4,1.7,6.8,6.8,1.00,
29,Brent Honeywell Jr.,29,,0.1,0,0,,2.70,2,0,1,0,0,0,3.1,3,1,1,0,2,0,1,0,0,0,15,172,4.37,1.500,8.1,0.0,5.4,2.7,0.50,
30,Mike Burrows,24,,0.0,1,0,1.000,2.70,1,0,0,0,0,0,3.1,2,2,1,1,3,0,2,0,0,0,14,172,8.57,1.500,5.4,2.7,8.1,5.4,0.67,
31,Rowdy Tellez*,29,,0.0,0,0,,6.75,3,0,3,0,0,0,2.2,5,2,2,0,1,0,0,2,0,0,15,70,6.54,2.250,16.9,0.0,3.4,0.0,0.00,
32,Brady Feigl*,33,,-0.2,0,0,,32.40,1,0,0,0,0,0,1.2,7,6,6,1,0,0,0,0,0,0,11,16,10.97,4.200,37.8,5.4,0.0,0.0,,
