Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Andrew Knizner,27,C,0.6,96,293,260,28,56,10,0,4,25,0,1,26,62,0.215,0.301,0.3,0.601,74,0.277,75,78,9,6,1,0,0,2/H31D,0,Right,No,No,No,No,No,No,No,No,No
Paul DeJong,28,SS,0.3,77,237,210,19,33,9,0,6,25,3,2,21,79,0.157,0.245,0.286,0.53,52,0.239,48,60,2,4,0,2,0,6/H4D,0,Right,No,No,No,No,No,No,No,No,No
Yadier Molina,39,C,0.1,78,270,262,19,56,8,0,5,24,2,0,5,40,0.214,0.233,0.302,0.535,52,0.244,49,79,10,2,0,1,0,2/13DH,0,Right,No,No,No,No,No,No,No,No,No
Harrison Bader,28,CF,1.1,72,264,246,35,63,7,3,5,21,15,2,13,47,0.256,0.303,0.37,0.673,92,0.316,95,91,4,4,0,1,0,8/H,0,Right,No,No,No,No,No,No,No,No,No
Edmundo Sosa,26,SS,0.6,53,131,122,17,23,4,3,0,8,3,1,4,38,0.189,0.244,0.27,0.515,48,0.251,54,33,3,5,0,0,0,6H5/D4,0,Right,No,No,No,No,No,No,No,No,No
Alec Burleson*,23,UT,0.0,16,53,48,4,9,1,0,1,3,1,0,5,9,0.188,0.264,0.271,0.535,54,0.301,88,13,1,0,0,0,0,/93D7H,0,Left,No,No,No,No,No,No,No,No,No
Conner Capel*,25,OF,-0.1,9,19,17,1,3,0,0,1,2,0,0,1,2,0.176,0.211,0.353,0.563,58,0.239,47,6,0,0,0,1,0,/97DH,0,Left,No,No,No,No,No,No,No,No,No
Kramer Robertson,27,DH,-0.1,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-127,0,0,0,0,0,0,/H6D,0,Right,No,No,No,No,No,No,No,No,No
Iván Herrera,22,C,-0.3,11,22,18,0,2,0,0,0,1,0,0,2,8,0.111,0.19,0.111,0.302,-10,0.152,-21,2,0,0,1,1,0,2,0,Right,No,No,No,No,No,No,No,No,No
Ben DeLuzio,27,CF,0.2,22,25,20,3,3,1,0,0,0,0,1,3,5,0.15,0.292,0.2,0.492,45,0.261,77,4,0,1,1,0,0,8/HD,0,Right,No,No,No,No,No,No,No,No,No
Austin Romine,33,C,-0.2,11,28,26,2,4,1,0,0,0,0,0,2,7,0.154,0.214,0.192,0.407,18,0.22,33,5,0,0,0,0,0,2/DH,0,Right,No,No,No,No,No,No,No,No,No
Cory Spangenberg*,31,3B,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/5,0,Left,No,No,No,No,No,No,No,No,No
Matthew Liberatore*,22,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
