Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Sheldon Neuse,24,IF,0.3,25,61,56,3,14,3,0,0,7,0,0,4,19,0.25,0.295,0.304,0.599,64,0.265,61,17,2,0,0,1,0,4/5D,0,Right,No,No,No,No,No,No,No,No,No
Nick Hundley,35,C,-0.4,31,73,70,5,14,3,1,2,5,0,1,2,18,0.2,0.233,0.357,0.59,57,0.241,49,25,7,1,0,0,0,2/H,0,Right,No,No,No,No,No,No,No,No,No
Franklin Barreto,23,2B,-0.5,23,58,57,6,7,2,0,2,5,1,0,1,23,0.123,0.138,0.263,0.401,5,0.183,1,15,0,0,0,0,0,4/6H,0,Right,No,No,No,No,No,No,No,No,No
Corban Joseph*,30,2B,-0.2,11,40,37,4,7,2,0,1,5,0,0,2,5,0.189,0.225,0.324,0.549,47,0.232,38,12,2,0,0,1,0,/45D,0,Left,No,No,No,No,No,No,No,No,No
Beau Taylor*,29,C,0.1,10,28,23,3,4,0,0,2,2,0,0,4,6,0.174,0.321,0.435,0.756,104,0.325,104,10,0,1,0,0,0,/2H,0,Left,No,No,No,No,No,No,No,No,No
Nick Martini*,29,LF,-0.1,6,13,11,1,1,0,0,1,2,0,0,2,5,0.091,0.231,0.364,0.594,58,0.254,53,4,0,0,0,0,0,/7H1D,0,Left,No,No,No,No,No,No,No,No,No
Homer Bailey,33,P,0.1,2,4,4,0,2,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1.0,175,0.421,170,2,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Skye Bolt#,25,OF,-0.1,5,11,10,1,1,1,0,0,0,0,0,1,3,0.1,0.182,0.2,0.382,4,0.173,-4,2,0,0,0,0,0,/8H9,0,Both,No,No,No,No,No,No,No,No,No
Brett Anderson*,31,P,0.2,3,8,8,1,4,0,0,0,0,0,0,0,2,0.5,0.5,0.5,1.0,175,0.432,178,4,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Chris Bassitt,30,P,-0.1,3,5,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-182,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Frankie Montas,26,P,0.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,58,0.348,120,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Daniel Mengden,26,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-128,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yusmeiro Petit,34,P,0.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-115,0,1,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tanner Anderson,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-115,0,0,0,0,0,0,/1H,0,Right,No,No,No,No,No,No,No,No,No
Liam Hendriks,30,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Jake Diekman,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Ryan Buchter*,32,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Fernando Rodney,42,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joakim Soria,35,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Blake Treinen,31,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Lou Trivino,27,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Wei-Chung Wang*,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
J.B. Wendelken,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
