Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
26,Patrick Murphy,26,,0.0,0,1,.000,4.82,8,0,1,0,0,0,9.1,12,6,5,1,4,0,6,2,0,1,44,96,5.21,1.714,11.6,1.0,3.9,5.8,1.50,
27,Thomas Hatch,26,,-0.1,0,1,.000,6.75,3,2,0,0,0,0,9.1,11,7,7,2,6,0,8,1,0,2,45,68,6.49,1.821,10.6,1.9,5.8,7.7,1.33,
28,Jeremy Beasley,25,,-0.2,0,1,.000,7.71,8,0,6,0,0,0,9.1,7,9,8,3,9,2,13,2,0,2,47,60,8.10,1.714,6.8,2.9,8.7,12.5,1.44,
29,Brad Hand*,31,,-0.6,0,2,.000,7.27,11,0,5,0,0,0,8.2,13,10,7,3,3,0,5,0,0,1,41,64,7.55,1.846,13.5,3.1,3.1,5.2,1.67,
30,A.J. Cole,29,,0.4,0,0,,1.13,6,0,4,0,0,1,8.0,6,1,1,1,1,0,7,0,0,0,30,413,3.42,0.875,6.8,1.1,1.1,7.9,7.00,
31,Joakim Soria,37,,-0.3,0,0,,7.88,10,0,0,0,0,0,8.0,8,7,7,2,4,0,9,0,0,1,34,59,5.67,1.500,9.0,2.3,4.5,10.1,2.25,
32,Kirby Snead*,26,,0.2,0,1,.000,2.35,7,0,2,0,0,0,7.2,7,3,2,0,2,0,7,1,0,1,30,198,2.52,1.174,8.2,0.0,2.3,8.2,3.50,
33,Tanner Roark,34,,-0.3,0,1,.000,6.43,3,1,1,0,0,0,7.0,7,7,5,3,2,0,5,0,0,0,31,73,8.17,1.286,9.0,3.9,2.6,6.4,2.50,
34,Ty Tice,24,,0.0,0,0,,5.14,4,0,2,0,0,0,7.0,9,4,4,1,4,0,6,1,0,0,34,91,5.46,1.857,11.6,1.3,5.1,7.7,1.50,
35,Connor Overton,27,,0.3,0,0,,0.00,4,0,2,0,0,0,6.2,4,0,0,0,2,0,4,0,0,1,24,,2.87,0.900,5.4,0.0,2.7,5.4,2.00,
36,Carl Edwards Jr.,29,,-0.1,0,0,,6.75,6,0,1,0,0,0,5.1,8,4,4,2,2,0,5,0,0,1,26,70,7.30,1.875,13.5,3.4,3.4,8.4,2.50,
37,Nick Allgeyer*,25,,0.0,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,3.17,0.000,0.0,0.0,0.0,0.0,,
38,Bryan Baker,26,,0.0,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,2,4,,1.17,1.000,9.0,0.0,0.0,9.0,,
