Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Ryan McKenna,24,LF,-0.2,90,197,169,20,31,6,1,2,14,1,0,24,74,0.183,0.292,0.266,0.559,56,0.268,61,45,1,2,2,0,0,7H89/D45,0,Right,No,No,No,No,No,No,No
Austin Wynns,30,C,-0.6,45,139,130,14,24,4,0,4,14,1,0,8,31,0.185,0.232,0.308,0.54,47,0.243,43,40,6,0,1,0,0,2/13DH,0,Right,No,No,No,No,No,No,No
Kelvin Gutiérrez,26,3B,0.8,47,153,137,14,34,4,1,2,12,0,0,13,45,0.248,0.327,0.336,0.663,83,0.313,94,46,1,3,0,0,0,5/4H,0,Right,No,No,No,No,No,No,No
Jorge Mateo,26,MI,0.2,32,116,107,9,30,7,1,2,8,5,3,7,28,0.28,0.328,0.421,0.748,104,0.313,96,45,0,1,0,1,0,46/579H,0,Right,No,No,No,No,No,No,No
Richie Martin,26,SS,-1.0,37,105,98,9,23,2,0,1,8,0,2,4,28,0.235,0.269,0.286,0.555,53,0.234,44,28,1,1,1,1,0,6/H,0,Right,No,No,No,No,No,No,No
Rio Ruiz*,27,2B,-0.4,32,101,90,10,15,3,0,3,6,2,0,9,29,0.167,0.25,0.3,0.55,51,0.251,46,27,3,1,1,0,0,45/HD,0,Left,No,No,No,No,No,No,No
Domingo Leyba#,25,IF,-0.6,21,72,65,6,10,1,0,1,4,0,0,6,16,0.154,0.236,0.215,0.451,26,0.223,30,14,3,1,0,0,0,4/5,0,Both,No,No,No,No,No,No,No
Jahmai Jones,23,2B,-0.6,26,72,67,5,10,3,0,0,3,1,0,4,26,0.149,0.208,0.194,0.402,12,0.2,11,13,1,1,0,0,0,4/H,0,Right,No,No,No,No,No,No,No
Chance Sisco*,26,C,-0.2,23,73,65,4,10,2,0,0,3,0,0,6,18,0.154,0.247,0.185,0.431,22,0.207,19,12,0,2,0,0,0,2/DH,0,Left,No,No,No,No,No,No,No
Tyler Nevin,24,UT,0.1,6,18,14,3,4,2,0,1,3,0,0,4,5,0.286,0.444,0.643,1.087,194,0.45,190,9,0,0,0,0,0,/73,0,Right,No,No,No,No,No,No,No
Stevie Wilkerson#,29,2B,-0.5,30,76,72,5,12,3,0,0,2,2,0,3,30,0.167,0.211,0.208,0.419,16,0.196,7,15,0,1,0,0,0,4/H719,0,Both,No,No,No,No,No,No,No
Nick Ciuffo*,26,C,0.1,2,6,5,0,1,1,0,0,0,0,0,1,1,0.2,0.333,0.4,0.733,101,0.321,99,2,0,0,0,0,0,/2,0,Left,No,No,No,No,No,No,No
Matt Harvey,32,P,-0.1,3,6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-172,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
John Means*,28,P,0.1,2,5,5,0,1,1,0,0,0,0,0,0,2,0.2,0.2,0.4,0.6,59,0.246,47,2,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Bruce Zimmermann*,26,P,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-127,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Keegan Akin*,26,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jorge López,28,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Thomas Eshelman,27,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Cole Sulser,31,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Fernando Abad*,35,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Shawn Armstrong,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tyler Wells,26,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
César Valdez,36,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Marcos Diplán,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Chris Ellis*,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1H,0,Left,No,No,No,No,No,No,No
Dillon Tate,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Paul Fry*,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Conner Greene,26,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tanner Scott,26,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Eric Hanhold,27,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brooks Kriske,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Adam Plutko,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Travis Lakins Sr.,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
