Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Max Schrock*,26,LF,0.1,53,134,125,19,36,7,2,3,14,1,1,8,24,0.288,0.328,0.448,0.776,99,0.349,106,56,0,0,0,1,1,7H/54319,0,Left,No,No,No,No,No,No,No,No,No
Shogo Akiyama*,33,CF,-0.9,88,183,162,16,33,8,0,0,12,2,3,14,40,0.204,0.282,0.253,0.535,41,0.248,36,41,1,4,1,1,1,8H/79,0,Left,No,No,No,No,No,No,No,No,No
Nick Senzel,26,CF,-0.5,36,124,111,18,28,4,0,1,8,2,5,12,16,0.252,0.323,0.315,0.638,67,0.279,67,35,3,0,0,1,0,8/4H5,0,Right,No,No,No,No,No,No,No,No,No
Delino DeShields,28,OF,0.3,25,58,47,4,12,5,0,1,6,2,1,9,11,0.255,0.375,0.426,0.801,108,0.353,109,20,0,0,2,0,0,8/H7D,0,Right,No,No,No,No,No,No,No,No,No
Alex Blandino,28,UT,-0.2,43,82,70,9,14,4,0,0,5,1,0,8,28,0.2,0.317,0.257,0.574,52,0.286,59,18,0,4,0,0,0,3H/54176,0,Right,No,No,No,No,No,No,No,No,No
Mike Freeman*,33,UT,-0.5,37,65,59,6,11,0,0,0,3,1,1,5,20,0.186,0.262,0.186,0.448,20,0.202,2,11,1,1,0,0,1,H6/358417D,0,Left,No,No,No,No,No,No,No,No,No
Jose Barrero,23,UT,0.1,21,56,50,4,10,4,1,0,3,1,0,3,17,0.2,0.286,0.32,0.606,57,0.29,60,16,2,3,0,0,0,/68H4,0,Right,No,No,No,No,No,No,No,No,No
Scott Heineman,28,UT,-0.2,19,34,30,5,3,0,0,2,3,0,0,3,15,0.1,0.206,0.3,0.506,29,0.227,19,9,1,1,0,0,0,H/8379,0,Right,No,No,No,No,No,No,No,No,No
Wade Miley*,34,P,0.3,28,59,54,9,10,3,0,0,3,0,0,3,13,0.185,0.228,0.241,0.469,22,0.211,4,13,0,0,2,0,0,1/H,0,Left,No,No,No,No,No,No,No,No,No
Asdrúbal Cabrera#,35,CI,-0.5,20,31,26,0,2,0,0,0,2,0,0,3,7,0.077,0.194,0.077,0.27,-25,0.178,-16,2,2,1,0,1,0,H/35,0,Both,No,No,No,No,No,No,No,No,No
TJ Friedl*,25,OF,-0.1,14,36,31,9,9,1,0,1,2,0,0,4,2,0.29,0.361,0.419,0.78,102,0.34,98,13,0,0,0,1,0,/87H,0,Left,No,No,No,No,No,No,No,No,No
Luis Castillo,28,P,0.1,30,59,49,1,8,2,0,0,2,0,0,1,23,0.163,0.18,0.204,0.384,0,0.166,-48,10,1,0,9,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jeff Hoffman,28,P,0.0,30,16,15,1,2,0,0,0,1,0,0,0,3,0.133,0.133,0.133,0.267,-30,0.12,-68,2,0,0,1,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Tyler Mahle,26,P,-0.3,32,66,55,1,3,0,0,0,1,0,0,4,19,0.055,0.119,0.055,0.173,-53,0.091,-99,3,2,0,7,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Vladimir Gutierrez,25,P,-0.1,21,42,33,3,3,0,0,0,1,0,0,2,14,0.091,0.143,0.091,0.234,-37,0.114,-94,3,0,0,7,0,0,1,ROY-8,Right,No,No,No,No,No,No,No,No,No
José De León,28,P,0.0,9,5,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,31,0.201,-26,1,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Mark Payton*,29,OF,-0.3,24,24,22,2,4,0,0,0,0,0,0,2,7,0.182,0.25,0.182,0.432,15,0.208,5,4,0,0,0,0,0,H/97,0,Left,No,No,No,No,No,No,No,No,No
Sonny Gray,31,P,-0.1,24,43,41,4,6,0,0,0,0,0,0,1,10,0.146,0.167,0.146,0.313,-17,0.136,-50,6,1,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Alejo López#,25,UT,-0.3,14,23,23,3,6,0,0,0,0,0,0,0,5,0.261,0.261,0.261,0.522,36,0.23,21,6,1,0,0,0,0,/H4578,0,Both,No,No,No,No,No,No,No,No,No
Tony Santillan,24,P,0.0,26,8,7,1,1,1,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429,7,0.178,-33,2,0,0,1,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Reiver Sanmartin*,25,P,-0.1,2,6,6,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100,0.0,-143,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Tejay Antone,27,P,0.0,22,5,3,1,0,0,0,0,0,0,0,1,3,0.0,0.25,0.0,0.25,-26,0.174,-49,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Carson Fulmer,27,P,0.0,19,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-148,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Lucas Sims,27,P,0.0,44,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-148,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Cionel Pérez,25,P,0.0,23,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-148,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Sal Romano*,27,P,0.0,13,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-148,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Michael Lorenzen,29,P,0.0,26,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1/89,0,Right,No,No,No,No,No,No,No,No,No
Ryan Hendrix,26,P,0.0,33,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Heath Hembree,32,P,0.0,42,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
R.J. Alaniz,30,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Josh Osich*,32,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Cam Bedrosian,29,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Brad Brach,35,P,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Art Warren,28,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Justin Wilson*,33,P,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Luis Cessa,29,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Ashton Goudeau,28,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Sean Doolittle*,34,P,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Dauri Moreta,25,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Michael Feliz,28,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Edgar García,24,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Amir Garrett,29,P,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Mychal Givens,31,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
