Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Jaime García*,30,P,0.2,15,35,31,2,5,1,0,1,7,0,0,1,7,0.161,0.188,0.29,0.478,23,0.231,17,9,0,0,3,0,0,1,0,Left,No,No,No,No,No,No,No
Julio Teheran,26,P,0.1,35,72,57,4,8,0,0,0,6,0,0,1,17,0.14,0.167,0.14,0.307,-18,0.185,-31,8,0,1,12,1,0,1/H,0,Right,No,No,No,No,No,No,No
R.A. Dickey,42,P,0.0,30,68,61,0,9,0,0,0,5,0,0,0,12,0.148,0.148,0.148,0.295,-22,0.145,-53,9,0,0,7,0,0,1,0,Right,No,No,No,No,No,No,No
Sean Rodríguez,32,UT,-0.2,15,47,37,6,6,1,0,2,3,1,0,8,19,0.162,0.326,0.351,0.677,78,0.305,73,13,1,1,1,0,1,/5H479,0,Right,No,No,No,No,No,No,No
Emilio Bonifácio#,32,OF,-0.6,38,44,38,2,5,1,1,0,3,0,0,1,9,0.132,0.15,0.211,0.361,-7,0.172,-30,8,1,0,4,1,0,H/798,0,Both,No,No,No,No,No,No,No
David Freitas,28,C,0.0,6,17,17,2,4,2,0,0,2,0,0,0,4,0.235,0.235,0.353,0.588,51,0.25,38,6,1,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No
Chase d'Arnaud,30,UT,0.1,11,10,8,5,3,0,0,0,0,0,0,2,3,0.375,0.5,0.375,0.875,136,0.399,145,3,0,0,0,0,0,/H75,0,Right,No,No,No,No,No,No,No
Tony Sanchez,29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No
Micah Johnson*,26,LF,-0.1,18,11,10,2,2,0,0,0,0,1,0,0,4,0.2,0.2,0.2,0.4,6,0.193,-31,2,0,0,1,0,0,H/7,0,Left,No,No,No,No,No,No,No
Anthony Recker,33,C,-0.1,6,7,7,1,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,-24,0.128,-49,1,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No
Mike Foltynewicz,25,P,-0.4,28,49,42,1,2,0,0,0,0,0,0,0,27,0.048,0.048,0.048,0.095,-75,0.064,-128,2,0,0,7,0,0,1,0,Right,No,No,No,No,No,No,No
Sean Newcomb*,24,P,-0.3,19,35,27,1,1,0,0,0,0,0,0,2,17,0.037,0.103,0.037,0.14,-61,0.076,-127,1,1,0,6,0,0,1,0,Left,No,No,No,No,No,No,No
Lucas Sims,23,P,-0.1,14,18,15,1,1,0,0,0,0,0,0,0,8,0.067,0.067,0.067,0.133,-65,0.06,-139,1,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Bartolo Colon,44,P,-0.2,10,15,15,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,-100,0.0,-142,0,1,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Luiz Gohara*,20,P,-0.2,5,10,9,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100,0.0,-170,0,1,0,1,0,0,/1,0,Left,No,No,No,No,No,No,No
Max Fried*,23,P,0.0,10,9,7,1,0,0,0,0,0,0,0,1,3,0.0,0.125,0.0,0.125,-63,0.199,-12,0,0,0,1,0,0,/1H,0,Left,No,No,No,No,No,No,No
Matt Wisler,24,P,0.0,20,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-258,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Luke Jackson,25,P,0.0,41,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-258,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Aaron Blair,25,P,0.1,1,2,1,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1.0,2.0,429,0.797,425,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Sam Freeman,30,P,0.0,54,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ian Krol*,26,P,0.0,48,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
A.J. Minter*,23,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Chaz Roe,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jim Johnson,34,P,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Eric O'Flaherty*,32,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
José Ramírez,27,P,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jason Hursh,25,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Akeel Morris,24,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Josh Collmenter,31,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Rex Brothers*,29,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Arodys Vizcaíno,26,P,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dan Winkler,27,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jason Motte,35,P,0.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
