Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Tyler Wade*,26,IF,0.3,103,145,127,31,34,5,1,0,5,17,6,16,37,0.268,0.354,0.323,0.677,90,0.312,90,41,3,1,0,0,1,6H548/79D,0,Left,No,No,No,No,No,No,No,No,No
Mike Ford*,28,1B,-0.3,22,72,60,6,8,0,0,3,5,0,0,11,23,0.133,0.278,0.283,0.561,56,0.265,61,17,1,1,0,0,1,3/H,0,Left,No,No,No,No,No,No,No,No,No
Chris Gittens,27,1B,-0.2,16,44,36,1,4,0,0,1,5,0,0,7,13,0.111,0.25,0.194,0.444,26,0.216,26,7,0,0,0,1,0,3/H,0,Right,No,No,No,No,No,No,No,No,No
Ryan LaMarre,32,OF,0.0,9,24,21,3,4,0,0,2,4,1,0,2,6,0.19,0.292,0.476,0.768,107,0.333,102,10,1,1,0,0,0,/798H,0,Right,No,No,No,No,No,No,No,No,No
Jay Bruce*,34,1B,-0.3,10,39,34,3,4,1,0,1,3,0,0,5,13,0.118,0.231,0.235,0.466,30,0.217,27,8,2,0,0,0,0,3,0,Left,No,No,No,No,No,No,No,No,No
Greg Allen#,28,OF,0.4,15,48,37,9,10,4,1,0,2,5,0,5,13,0.27,0.417,0.432,0.849,136,0.4,139,16,0,5,0,1,0,/978H,0,Both,No,No,No,No,No,No,No,No,No
Estevan Florial*,23,CF,0.3,11,25,20,3,6,2,0,1,2,1,0,5,6,0.3,0.44,0.55,0.99,171,0.425,167,11,0,0,0,0,0,8/H,0,Left,No,No,No,No,No,No,No,No,No
Tim Locastro,28,OF,0.0,9,23,21,4,4,2,0,1,2,0,0,1,7,0.19,0.217,0.429,0.646,72,0.262,59,9,0,0,0,1,0,/78,0,Right,No,No,No,No,No,No,No,No,No
Rob Brantly*,31,UT,-0.2,6,21,20,0,3,1,0,0,0,0,0,0,4,0.15,0.19,0.2,0.39,8,0.178,-1,4,0,1,0,0,0,/23H,0,Left,No,No,No,No,No,No,No,No,No
Jonathan Davis,29,OF,-0.2,12,18,17,4,1,0,0,0,0,0,0,1,5,0.059,0.111,0.059,0.17,-51,0.088,-63,1,0,0,0,0,0,/8H7D,0,Right,No,No,No,No,No,No,No,No,No
Mike Tauchman*,30,OF,-0.1,11,16,14,1,3,1,0,0,0,2,0,1,6,0.214,0.267,0.286,0.552,53,0.273,41,4,0,0,1,0,0,/7H89D,0,Left,No,No,No,No,No,No,No,No,No
Trey Amburgey,26,RF,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.224,31,0,1,0,0,0,0,/9,0,Right,No,No,No,No,No,No,No,No,No
Hoy Park*,25,RF,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/9H,0,Left,No,No,No,No,No,No,No,No,No
Jordan Montgomery*,28,P,0.0,3,4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Domingo Germán,28,P,0.0,2,3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-238,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Clarke Schmidt,25,P,0.0,1,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,58,0.346,117,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Corey Kluber,35,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jameson Taillon,29,P,0.0,2,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,58,0.346,117,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Andrew Heaney*,30,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Nestor Cortes,26,P,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Albert Abreu,25,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Lucas Luetge*,34,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Chad Green*,30,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Clay Holmes,28,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Michael King,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Zack Britton*,33,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Joely Rodríguez*,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Luis Cessa,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Wandy Peralta*,29,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Aroldis Chapman*,33,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No,No,No
Jonathan Loáisiga,26,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
