Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Jeff Mathis,33,C,0.4,41,132,126,12,30,4,1,2,15,0,0,4,36,0.238,0.267,0.333,0.601,64,0.277,66,42,1,1,1,0,0,2/H,0,Right,No,No,No,No,No,No,No,No,No
Dee Strange-Gordon*,28,2B,0.6,79,346,325,47,87,7,6,1,14,30,7,18,55,0.268,0.305,0.335,0.641,77,0.298,74,109,4,0,1,1,1,4/H,0,Left,No,No,No,No,No,No,No,No,No
Miguel Rojas,27,MI,-0.4,123,214,194,27,48,12,0,1,14,2,1,11,27,0.247,0.288,0.325,0.613,69,0.283,70,63,10,1,6,2,2,436H5,0,Right,No,No,No,No,No,No,No,No,No
José Fernández,23,P,0.5,28,61,52,3,13,2,0,0,6,0,0,1,13,0.25,0.264,0.288,0.553,52,0.26,48,15,1,0,8,0,0,1/H,"AS,CYA-7",Right,No,No,No,No,No,No,No,No,No
Cole Gillespie,32,UT,-0.3,41,55,51,7,12,3,2,0,5,0,0,3,14,0.235,0.273,0.373,0.645,75,0.294,79,19,1,0,0,1,0,H/7938,0,Right,No,No,No,No,No,No,No,No,No
Xavier Scruggs,28,1B,-0.1,24,69,62,1,13,3,0,1,5,0,0,5,20,0.21,0.29,0.306,0.596,65,0.284,72,19,1,2,0,0,0,3/H7,0,Right,No,No,No,No,No,No,No,No,No
Tom Koehler,30,P,-0.3,30,56,51,1,5,0,0,0,4,0,0,1,28,0.098,0.115,0.098,0.213,-40,0.098,-75,5,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Tomás Telis#,25,C,0.0,10,13,13,1,4,0,0,1,4,0,0,0,2,0.308,0.308,0.538,0.846,127,0.363,128,7,0,0,0,0,0,/H2,0,Both,No,No,No,No,No,No,No,No,No
Don Kelly*,36,1B,-0.3,13,30,27,2,4,0,2,0,3,0,0,2,5,0.148,0.2,0.296,0.496,34,0.211,19,8,2,0,0,1,0,3/H,0,Left,No,No,No,No,No,No,No,No,No
Adam Conley*,26,P,-0.2,23,47,41,4,5,0,0,0,3,0,0,1,22,0.122,0.14,0.122,0.261,-27,0.119,-62,5,1,0,4,1,0,1,0,Left,No,No,No,No,No,No,No,No,No
Destin Hood,26,OF,-0.2,13,25,25,3,6,1,0,1,2,0,1,0,11,0.24,0.24,0.4,0.64,72,0.251,62,10,0,0,0,0,0,/H79,0,Right,No,No,No,No,No,No,No,No,No
Jeff Francoeur,32,OF,-0.3,26,55,50,4,14,2,1,0,1,0,2,4,15,0.28,0.333,0.36,0.693,91,0.3,96,18,1,0,1,0,0,H7/95,0,Right,No,No,No,No,No,No,No,No,No
Robert Andino,32,UT,-0.1,13,24,24,2,7,0,0,0,1,0,0,0,4,0.292,0.292,0.292,0.583,62,0.259,53,7,0,0,0,0,0,/H4756,0,Right,No,No,No,No,No,No,No,No,No
David Phelps,29,P,0.0,62,13,11,0,2,0,0,0,1,0,0,0,3,0.182,0.182,0.182,0.364,1,0.164,-37,2,1,0,2,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Yefri Pérez#,25,MI,0.1,12,3,3,5,2,1,0,0,0,4,2,0,1,0.667,0.667,1.0,1.667,351,0.676,368,3,0,0,0,0,0,H/64,0,Both,No,No,No,No,No,No,No,No,No
Wei-Yin Chen,30,P,-0.6,21,49,44,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,-100,0.021,-144,0,2,0,5,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Justin Nicolino*,24,P,-0.1,17,24,22,0,2,0,0,0,0,0,0,1,11,0.091,0.13,0.091,0.221,-37,0.109,-62,2,1,0,1,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Oswaldo Arcia*,25,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/H,0,Left,No,No,No,No,No,No,No,No,No
José Ureña,24,P,0.0,28,22,17,1,3,0,0,0,0,0,0,1,11,0.176,0.222,0.176,0.399,12,0.178,-29,3,0,0,4,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Andrew Cashner,29,P,0.0,11,18,16,1,3,0,0,0,0,0,0,1,7,0.188,0.235,0.188,0.423,19,0.189,-3,3,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jarred Cosart,26,P,0.0,4,7,6,0,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,-8,0.15,-46,1,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jake Esch,26,P,0.0,3,5,5,1,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,11,0.161,-18,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Dustin McGowan,34,P,-0.1,50,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-133,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Chris Narveson*,34,P,0.0,6,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Paul Clemens,28,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Kyle Barraclough,26,P,0.0,72,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Colin Rea,25,P,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Bryan Morris*,29,P,0.0,24,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Kendry Flores,24,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Brian Ellington,25,P,0.0,28,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Cody Ege*,25,P,0.1,5,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,454,0.804,464,1,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Hunter Cervenka*,26,P,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
AJ Ramos,29,P,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Nefi Ogando,27,P,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Edwin Jackson,32,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Fernando Rodney,39,P,0.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Cody Hall,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Austin Brice,24,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Craig Breslow*,35,P,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Mike Dunn*,31,P,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Nick Wittgren,25,P,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Odrisamer Despaigne,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
