Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Edward Olivares,24,OF,-0.5,13,36,34,4,6,1,0,1,3,0,1,2,14,0.176,0.222,0.294,0.516,43,0.214,37,10,0,0,0,0,0,/79H8D,0,Right,No,No,No,No,No,No,No
Jason Castro*,33,C,-0.2,9,30,28,3,5,5,0,0,3,0,0,2,10,0.179,0.233,0.357,0.59,61,0.253,54,10,1,0,0,0,0,/2,0,Left,No,No,No,No,No,No,No
Francisco Mejia#,24,C,-0.3,17,42,39,5,3,1,0,1,2,0,0,1,9,0.077,0.143,0.179,0.322,-11,0.149,-18,7,1,2,0,0,0,2/H,0,Both,No,No,No,No,No,No,No
Jorge Mateo,25,UT,-0.4,22,28,26,4,4,3,0,0,2,1,0,1,11,0.154,0.185,0.269,0.454,25,0.205,12,7,1,0,1,0,0,H/4D798,0,Right,No,No,No,No,No,No,No
Jorge Oña,23,DH,0.2,5,15,12,3,3,1,0,1,2,0,0,2,7,0.25,0.4,0.583,0.983,170,0.476,209,7,0,1,0,0,0,/D9,0,Right,No,No,No,No,No,No,No
Luis Campusano,21,DH,0.1,1,4,3,2,1,0,0,1,1,0,0,0,2,0.333,0.5,1.333,1.833,385,0.673,349,4,0,1,0,0,0,/D,0,Right,No,No,No,No,No,No,No
Luis Torrens,24,C,-0.1,7,13,11,0,3,1,0,0,0,0,0,1,2,0.273,0.333,0.364,0.697,95,0.312,95,4,0,0,1,0,0,/2,0,Right,No,No,No,No,No,No,No
Abraham Almonte#,31,OF,-0.2,7,13,11,0,1,0,0,0,0,1,1,2,4,0.091,0.231,0.091,0.322,-5,0.156,2,1,0,0,0,0,0,/D7H8,0,Both,No,No,No,No,No,No,No
Greg Allen#,27,OF,0.1,1,4,1,1,0,0,0,0,0,1,0,2,1,0.0,0.75,0.0,0.75,138,0.594,253,0,0,1,0,0,0,/79,0,Both,No,No,No,No,No,No,No
Tim Hill,30,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Austin Adams,29,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Emilio Pagán*,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Trevor Rosenthal,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Matt Strahm,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
