Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Rey Fuentes*,26,CF,-0.1,64,145,136,19,32,1,2,3,9,4,1,8,35,0.235,0.278,0.338,0.616,56,0.279,48,46,0,0,1,0,0,8H/79,0,Left,No,No,No,No,No,No,No
Adam Rosales,34,IF,-0.6,34,89,84,10,17,5,0,3,9,0,1,1,34,0.202,0.227,0.369,0.596,48,0.241,26,31,4,2,1,1,1,56/H34,0,Right,No,No,No,No,No,No,No
Taijuan Walker#,24,P,0.4,25,54,52,6,12,1,0,1,5,0,0,1,19,0.231,0.245,0.308,0.553,39,0.256,34,16,1,0,1,0,0,1,0,Both,No,No,No,No,No,No,No
Zack Greinke,33,P,0.3,30,70,62,4,13,4,0,0,4,0,0,2,18,0.21,0.246,0.274,0.52,32,0.228,8,17,0,1,5,0,0,1/H,"AS,CYA-4,MVP-20,GG",Right,No,No,No,No,No,No,No
Ildemaro Vargas#,25,IF,0.0,12,13,13,4,4,1,0,0,4,0,0,0,3,0.308,0.308,0.385,0.692,74,0.302,68,5,1,0,0,0,0,/H45,0,Both,No,No,No,No,No,No,No
Robbie Ray*,25,P,0.5,27,61,53,5,13,2,0,0,2,0,0,3,23,0.245,0.286,0.283,0.569,46,0.268,39,15,0,0,5,0,0,1,"AS,CYA-7",Left,No,No,No,No,No,No,No
Christian Walker,26,1B,0.1,11,15,12,2,3,1,0,2,2,0,0,1,5,0.25,0.4,0.833,1.233,201,0.489,203,10,0,2,0,0,0,H/3D,0,Right,No,No,No,No,No,No,No
Zack Godley,27,P,-0.4,25,53,42,1,2,0,0,0,2,0,0,2,26,0.048,0.091,0.048,0.139,-63,0.072,-138,2,0,0,9,0,0,1/H,0,Right,No,No,No,No,No,No,No
Kristopher Negrón,31,UT,-0.3,14,31,25,3,4,1,0,0,1,0,0,4,7,0.16,0.3,0.2,0.5,31,0.275,46,5,1,1,1,0,0,/67H34,0,Right,No,No,No,No,No,No,No
John Ryan Murphy,26,C,-0.1,5,7,7,0,1,1,0,0,1,0,0,0,1,0.143,0.143,0.286,0.429,5,0.176,-22,2,1,0,0,0,0,/2,0,Right,No,No,No,No,No,No,No
Archie Bradley,24,P,0.0,60,4,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,28,0.224,11,1,0,0,0,0,0,1,MVP-20,Right,No,No,No,No,No,No,No
Patrick Corbin*,27,P,0.1,33,70,56,6,7,0,1,0,0,0,0,6,28,0.125,0.21,0.161,0.37,-3,0.188,-29,9,0,0,8,0,0,1/H,0,Left,No,No,No,No,No,No,No
Jack Reinheimer,24,SS,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-149,0,0,0,0,0,0,/6H,0,Right,No,No,No,No,No,No,No
Randall Delgado,27,P,-0.1,25,9,8,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-182,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Shelby Miller,26,P,0.1,4,9,6,2,0,0,0,0,0,0,0,2,3,0.0,0.333,0.0,0.333,-3,0.236,20,0,0,1,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Braden Shipley,25,P,-0.1,9,6,6,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-149,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Anthony Banda*,23,P,-0.1,7,6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-200,0,0,0,1,0,0,/1,0,Left,No,No,No,No,No,No,No
T.J. McFarland*,28,P,0.0,41,5,5,0,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,2,0.16,-34,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jorge De La Rosa*,36,P,0.0,64,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,1,0,Left,No,No,No,No,No,No,No
Tom Wilhelmsen,33,P,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Fernando Rodney,40,P,0.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Koch*,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
James Sherfy,25,P,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
J.J. Hoover,29,P,0.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
David Hernández,32,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Rubby De La Rosa,28,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Andrew Chafin,27,P,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Silvino Bracho,24,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jake Barrett,25,P,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
