Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Endy Rodríguez#,23,C,0.2,57,204,186,27,41,7,2,3,13,0,0,17,49,0.22,0.284,0.328,0.612,66,0.276,65,61,3,0,0,1,0,2H/3D,0,Both,No,No,No,No,No,No,No
Jiman Choi*,32,DH,0.0,23,76,73,9,15,4,0,6,11,0,0,2,27,0.205,0.224,0.507,0.731,90,0.299,82,37,1,0,0,1,0,D/3H,0,Left,No,No,No,No,No,No,No
Alika Williams,24,SS,-0.2,46,112,101,7,20,5,0,0,6,0,0,9,35,0.198,0.27,0.248,0.518,42,0.237,37,25,2,1,1,0,0,6/H,0,Right,No,No,No,No,No,No,No
Canaan Smith-Njigba*,24,OF,-0.2,15,37,32,3,4,1,1,0,5,1,0,4,16,0.125,0.216,0.219,0.435,19,0.23,29,7,1,0,0,1,0,9/H7,0,Left,No,No,No,No,No,No,No
Mark Mathias,28,2B,-0.2,22,62,52,5,12,2,0,0,4,3,0,10,11,0.231,0.355,0.269,0.624,74,0.333,99,14,3,0,0,0,0,4/H9D,0,Right,No,No,No,No,No,No,No
Oneil Cruz*,24,SS,0.2,9,40,32,7,8,1,0,1,4,3,0,7,8,0.25,0.375,0.375,0.75,105,0.35,107,12,0,0,0,1,0,/6,0,Left,No,No,No,No,No,No,No
Vinny Capra,26,IF,-0.1,9,21,18,3,3,1,0,0,1,0,0,2,5,0.167,0.25,0.222,0.472,30,0.221,23,4,0,0,1,0,0,/54H,0,Right,No,No,No,No,No,No,No
Drew Maggi,34,3B,0.0,3,6,6,1,2,1,0,0,1,0,0,0,1,0.333,0.333,0.5,0.833,122,0.355,123,3,0,0,0,0,0,/5HD,0,Right,No,No,No,No,No,No,No
Chris Owings,31,SS,-0.3,10,25,25,0,4,0,0,0,0,0,0,0,12,0.16,0.16,0.16,0.32,-12,0.14,-31,4,1,0,0,0,0,6/18,0,Right,No,No,No,No,No,No,No
Tyler Heineman#,32,C,-0.1,3,10,9,1,1,0,0,0,0,1,0,1,1,0.111,0.2,0.111,0.311,-12,0.183,-16,1,0,0,0,0,0,/2,0,Both,No,No,No,No,No,No,No
Calvin Mitchell*,24,RF,-0.1,2,5,4,0,0,0,0,0,0,0,0,1,1,0.0,0.2,0.0,0.2,-38,0.14,-30,0,0,0,0,0,0,/9H,0,Left,No,No,No,No,No,No,No
