Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Alejo López#,26,2B,-0.3,59,156,145,15,38,5,1,1,10,3,1,9,21,0.262,0.314,0.331,0.645,78,0.287,71,48,1,2,0,0,1,4H/5D719,0,Both,No,No,No,No,No,No,No,No,No
Austin Romine,33,C,-0.5,37,99,95,8,14,2,0,3,9,0,0,2,36,0.147,0.173,0.263,0.437,18,0.202,10,25,2,1,1,0,0,2,0,Right,No,No,No,No,No,No,No,No,No
Spencer Steer,24,IF,0.1,28,108,95,12,20,5,0,2,8,0,1,11,26,0.211,0.306,0.326,0.632,74,0.28,70,31,2,2,0,0,0,5/34DH,0,Right,No,No,No,No,No,No,No,No,No
Stuart Fairchild,26,OF,0.9,38,99,86,13,24,4,1,5,6,0,2,8,29,0.279,0.374,0.523,0.897,144,0.384,149,45,1,5,0,0,0,78/H9,0,Right,No,No,No,No,No,No,No,No,No
Chuckie Robinson,27,C,-0.5,25,60,59,3,8,2,0,2,5,0,0,0,17,0.136,0.136,0.271,0.407,8,0.173,-12,16,5,0,1,0,0,2,0,Right,No,No,No,No,No,No,No,No,No
Aramis Garcia,29,C,-0.8,47,115,108,6,23,2,0,1,4,0,1,3,34,0.213,0.248,0.259,0.507,40,0.221,26,28,4,2,2,0,0,2/3HD,0,Right,No,No,No,No,No,No,No,No,No
Michael Papierski#,26,C,-0.4,34,93,82,6,13,1,0,1,4,0,0,9,22,0.159,0.242,0.207,0.449,26,0.222,24,17,4,0,2,0,0,2,0,Both,No,No,No,No,No,No,No,No,No
Mark Kolozsvary,26,C,0.1,10,21,20,3,4,2,0,1,3,0,0,1,9,0.2,0.238,0.45,0.688,84,0.288,73,9,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Max Schrock*,27,UT,-0.2,13,27,26,1,4,0,0,0,1,0,0,1,6,0.154,0.185,0.154,0.339,-5,0.159,-20,4,0,0,0,0,0,/H9471D,0,Left,No,No,No,No,No,No,No,No,No
Michael Siani*,22,CF,-0.3,9,24,24,1,4,0,0,0,0,0,1,0,7,0.167,0.167,0.167,0.333,-8,0.129,-26,4,1,0,0,0,0,/8H,0,Left,No,No,No,No,No,No,No,No,No
Chris Okey,27,C,-0.2,7,13,12,3,2,0,0,0,0,0,0,0,5,0.167,0.231,0.167,0.397,12,0.194,5,2,0,1,0,0,0,/2,0,Right,No,No,No,No,No,No,No,No,No
Taylor Motter,32,IF,-0.2,2,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-8,0.15,-26,1,0,0,0,0,0,/54,0,Right,No,No,No,No,No,No,No,No,No
JT Riddle*,30,3B,0.0,2,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,38,0.225,27,1,0,0,0,0,0,/5H,0,Left,No,No,No,No,No,No,No,No,No
Ronnie Dawson*,27,DH,-0.1,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,/D,0,Left,No,No,No,No,No,No,No,No,No
Reiver Sanmartin*,26,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-130,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Ryan Hendrix,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Jeff Hoffman,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dauri Moreta,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Hunter Strickland,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joel Kuhnel,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
