Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Jay Bruce*,32,UT,0.3,47,184,165,27,35,11,0,14,28,1,0,16,53,0.212,0.283,0.533,0.816,114,0.329,106,88,1,1,0,2,0,93/7DH,0,Left,No,No,No,No,No,No,No
Ryon Healy,27,3B,0.1,47,187,169,24,40,16,0,7,26,0,0,13,40,0.237,0.289,0.456,0.744,98,0.311,93,77,1,1,0,4,0,53,0,Right,No,No,No,No,No,No,No
Shed Long Jr.*,23,UT,-0.1,42,168,152,21,40,12,1,5,15,3,3,16,40,0.263,0.333,0.454,0.787,112,0.333,113,69,1,0,0,0,0,47/H5D,0,Left,No,No,No,No,No,No,No
Kyle Lewis,23,RF,0.4,18,75,71,10,19,5,0,6,13,0,0,3,29,0.268,0.293,0.592,0.885,131,0.356,125,42,0,0,0,1,0,9/8H,0,Right,No,No,No,No,No,No,No
Tim Lopes,25,LF,0.9,41,128,111,11,30,7,0,1,12,6,3,15,29,0.27,0.359,0.36,0.72,98,0.335,111,40,1,1,0,1,0,7/H49D,0,Right,No,No,No,No,No,No,No
Mac Williamson,28,LF,0.0,25,87,77,10,14,0,0,3,10,0,1,9,26,0.182,0.276,0.299,0.575,57,0.26,62,23,1,1,0,0,0,7/H9D,0,Right,No,No,No,No,No,No,No
Keon Broxton,29,CF,-0.2,29,63,52,5,6,0,0,2,5,2,4,8,33,0.115,0.238,0.231,0.469,29,0.205,36,12,0,1,0,2,0,8/H7D9,0,Right,No,No,No,No,No,No,No
Ryan Court,31,UT,-0.2,12,25,24,1,5,1,0,1,5,0,0,1,11,0.208,0.24,0.375,0.615,64,0.259,57,9,0,0,0,0,0,/379H,0,Right,No,No,No,No,No,No,No
Braden Bishop,25,CF,-0.3,27,60,56,3,6,0,0,0,4,0,0,3,21,0.107,0.153,0.107,0.26,-27,0.138,-30,6,0,0,1,0,0,8/7H9D,0,Right,No,No,No,No,No,No,No
Donovan Walton*,25,MI,0.1,7,19,16,2,3,0,0,0,2,0,1,3,5,0.188,0.316,0.188,0.503,44,0.27,84,3,0,0,0,0,0,/64,0,Left,No,No,No,No,No,No,No
Kristopher Negrón,33,OF,0.1,10,25,23,3,5,0,0,0,1,1,0,2,9,0.217,0.28,0.217,0.497,40,0.238,36,5,0,0,0,0,0,/97H58,0,Right,No,No,No,No,No,No,No
Jake Fraley*,24,OF,-0.8,12,41,40,3,6,2,0,0,1,0,0,0,14,0.15,0.171,0.2,0.371,1,0.163,-10,8,0,1,0,0,0,8/H9,0,Left,No,No,No,No,No,No,No
David Freitas,30,C,0.0,1,4,2,1,0,0,0,0,1,0,0,1,0,0.0,0.25,0.0,0.25,-21,0.174,-4,0,0,0,0,1,0,/2,0,Right,No,No,No,No,No,No,No
Ichiro Suzuki*,45,RF,0.0,2,6,5,0,0,0,0,0,0,0,0,1,1,0.0,0.167,0.0,0.167,-47,0.116,-44,0,0,0,0,0,0,/9,0,Left,No,No,No,No,No,No,No
Marco Gonzales*,27,P,0.1,2,6,5,1,1,1,0,0,0,0,0,0,4,0.2,0.2,0.4,0.6,57,0.42,184,2,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Félix Hernández,33,P,0.0,2,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-124,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Erik Swanson,25,P,0.0,3,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-128,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tommy Milone*,32,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-128,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Justus Sheffield*,23,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-128,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Wade LeBlanc*,34,P,0.1,2,2,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.696,608,0,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Mike Leake,31,P,0.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,58,0.348,120,0,0,0,0,0,0,1,GG,Right,No,No,No,No,No,No,No
Yusei Kikuchi*,28,P,0.1,1,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.888,869,0,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Justin Dunn,23,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-115,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Matt Carasiti,27,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-115,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Austin Adams,28,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-115,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Sam Tuivailala,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Wisler,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Reggie McClain,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Magill,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Taylor Guilbeau*,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Zac Grotz,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Cory Gearrin,33,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Festa,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Roenis Elías*,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Brandon Brennan,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Chasen Bradford,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Anthony Bass,31,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dan Altavilla,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
