Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Eli White,27,OF,-0.1,64,220,198,26,35,6,1,6,15,4,3,18,66,0.177,0.259,0.308,0.567,56,0.251,53,61,2,4,0,0,0,789/H4D,0,Right,No,No,No,No,No,No,No,No,No
Yohel Pozo,24,DH,-0.1,21,77,74,8,21,4,0,1,9,0,0,3,10,0.284,0.312,0.378,0.69,90,0.301,86,28,1,0,0,0,0,D/2H,0,Right,No,No,No,No,No,No,No,No,No
Leody Taveras#,22,CF,-0.2,49,185,174,14,28,6,2,3,9,10,1,9,60,0.161,0.207,0.27,0.477,30,0.22,22,47,3,1,1,0,0,8/H,0,Both,No,No,No,No,No,No,No,No,No
John Hicks,31,C,0.3,10,31,31,6,8,1,0,4,7,0,0,0,8,0.258,0.258,0.677,0.935,144,0.381,143,21,1,0,0,0,0,/2D,0,Right,No,No,No,No,No,No,No,No,No
Yonny Hernández#,23,3B,0.9,43,166,143,15,31,5,0,0,6,11,2,17,32,0.217,0.315,0.252,0.567,60,0.28,64,36,2,4,1,1,0,5/46DH,0,Both,No,No,No,No,No,No,No,No,No
Khris Davis,33,DH,-0.2,22,61,51,8,8,1,1,2,5,0,0,8,16,0.157,0.262,0.333,0.596,63,0.258,56,17,2,0,0,2,0,D/H7,0,Right,No,No,No,No,No,No,No,No,No
Curtis Terry,24,DH,-0.7,13,48,45,3,4,2,0,0,1,0,0,2,15,0.089,0.146,0.133,0.279,-22,0.132,-33,6,0,1,0,0,0,D/3,0,Right,No,No,No,No,No,No,No,No,No
Ronald Guzmán*,26,UT,-0.2,7,17,16,1,1,0,0,1,1,0,0,1,6,0.063,0.118,0.25,0.368,-3,0.157,-15,4,0,0,0,0,0,/37HD,0,Left,No,No,No,No,No,No,No,No,No
Anderson Tejeda#,23,3B,-0.2,5,17,16,1,1,0,0,0,0,1,0,1,10,0.063,0.118,0.063,0.18,-48,0.107,-60,1,0,0,0,0,0,/54,0,Both,No,No,No,No,No,No,No,No,No
Ryan Dorow,25,3B,-0.1,3,7,6,0,0,0,0,0,0,0,0,1,3,0.0,0.143,0.0,0.143,-55,0.099,-56,0,0,0,0,0,0,/5,0,Right,No,No,No,No,No,No,No,No,No
Jordan Lyles,30,P,-0.1,3,6,6,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dane Dunning,26,P,0.1,2,4,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,85,0.297,78,1,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kohei Arihara,28,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kolby Allard*,23,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Kyle Gibson,33,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Mike Foltynewicz,29,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
John King*,26,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Josh Sborz,27,P,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dennis Santana,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Hyeon-jong Yang*,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Joe Barlow,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Wes Benjamin,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jharel Cotton,29,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brett de Geus,23,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Demarcus Evans,24,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joely Rodríguez*,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Spencer Patton,33,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Taylor Hearn*,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Brett Martin*,26,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Spencer Howard,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Ian Kennedy,36,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
