Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Howie Kendrick,33,LF,0.0,52,178,164,24,48,8,2,7,25,4,2,11,38,0.293,0.343,0.494,0.837,112,0.359,113,81,4,2,0,1,0,7H/439,0,Right,No,No,No,No,No,No,No,No,No
Wilmer Difo#,25,MI,1.7,124,365,332,47,90,10,4,5,21,10,1,24,74,0.271,0.319,0.37,0.69,78,0.309,72,123,7,1,5,3,6,6H4/5978D,0,Both,No,No,No,No,No,No,No,No,No
Stephen Drew*,34,IF,-0.1,46,106,95,9,24,7,0,1,17,0,0,8,21,0.253,0.302,0.358,0.66,70,0.296,67,34,2,0,0,3,0,H65/4,0,Left,No,No,No,No,No,No,No,No,No
Adam Eaton*,28,CF,0.3,23,107,91,24,27,7,1,2,13,3,1,14,18,0.297,0.393,0.462,0.854,120,0.397,138,42,0,1,0,1,0,8/79H,0,Left,No,No,No,No,No,No,No,No,No
Jose Lobaton#,32,C,-0.9,51,158,141,11,24,3,0,4,11,0,0,14,35,0.17,0.248,0.277,0.525,35,0.246,31,39,5,1,1,1,1,2/H,0,Both,No,No,No,No,No,No,No,No,No
Adrián Sanchez,26,IF,0.3,34,75,71,6,19,7,0,0,11,0,2,1,25,0.268,0.288,0.366,0.654,67,0.281,65,26,2,1,2,0,0,H4/65,0,Right,No,No,No,No,No,No,No,No,No
Alejandro De Aza*,33,OF,-0.1,28,70,62,8,12,2,3,0,9,1,0,3,16,0.194,0.224,0.323,0.546,39,0.251,28,20,1,0,3,2,1,97H/8,0,Left,No,No,No,No,No,No,No,No,No
Ryan Raburn,36,LF,0.0,25,69,65,7,17,1,2,2,6,0,1,4,25,0.262,0.304,0.431,0.735,87,0.305,79,28,1,0,0,0,0,7/H,0,Right,No,No,No,No,No,No,No,No,No
Chris Heisey,32,OF,-0.6,38,79,74,8,12,3,1,1,5,0,0,5,22,0.162,0.215,0.27,0.485,24,0.213,7,20,1,0,0,0,0,7H/9,0,Right,No,No,No,No,No,No,No,No,No
Max Scherzer,32,P,0.3,30,72,62,4,10,0,0,1,5,0,0,4,16,0.161,0.212,0.21,0.422,10,0.204,-8,13,0,0,6,0,0,1,"AS,CYA-1,MVP-10",Right,No,No,No,No,No,No,No,No,No
Gio González,31,P,-0.2,30,75,66,3,6,0,0,0,5,0,0,4,29,0.091,0.143,0.091,0.234,-37,0.128,-65,6,0,0,5,0,0,1,CYA-6,Right,No,No,No,No,No,No,No,No,No
Víctor Robles,20,OF,0.1,13,27,24,2,6,1,2,0,4,0,1,0,6,0.25,0.308,0.458,0.766,94,0.3,83,11,2,2,1,0,0,/9H87,0,Right,No,No,No,No,No,No,No,No,No
Stephen Strasburg,28,P,0.2,26,60,54,5,7,0,0,2,3,0,0,2,14,0.13,0.161,0.241,0.401,2,0.192,-16,13,0,0,4,0,0,1,"AS,CYA-3",Right,No,No,No,No,No,No,No,No,No
Pedro Severino,23,C,-0.3,17,31,29,0,5,1,0,0,3,0,0,2,10,0.172,0.226,0.207,0.433,13,0.178,-22,6,0,0,0,0,1,2/HD,0,Right,No,No,No,No,No,No,No,No,No
Andrew Stevenson*,23,OF,-0.4,37,66,57,5,9,2,0,0,1,1,0,7,20,0.158,0.25,0.193,0.443,17,0.215,3,11,0,0,2,0,0,H9/78,0,Left,No,No,No,No,No,No,No,No,No
Joe Ross,24,P,-0.1,19,37,33,1,6,2,0,0,1,0,0,1,16,0.182,0.206,0.242,0.448,15,0.198,-12,8,1,0,3,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Grant Green,29,2B,-0.2,2,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-149,0,0,0,0,0,0,/4,0,Right,No,No,No,No,No,No,No,No,No
Rafael Bautista,24,RF,-0.2,17,27,25,2,4,0,0,0,0,0,0,2,5,0.16,0.222,0.16,0.382,2,0.181,-16,4,1,0,0,0,0,9/H78,0,Right,No,No,No,No,No,No,No,No,No
Raudy Read,23,C,0.0,8,11,11,1,3,0,0,0,0,0,0,0,3,0.273,0.273,0.273,0.545,42,0.309,76,3,0,0,0,0,0,/H2,0,Right,No,No,No,No,No,No,No,No,No
Tanner Roark,30,P,-0.2,30,63,55,1,5,1,0,0,0,0,0,1,22,0.091,0.107,0.109,0.216,-44,0.131,-71,6,1,0,7,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Edwin Jackson,33,P,-0.3,17,21,21,3,2,0,0,0,0,0,0,0,15,0.095,0.095,0.095,0.19,-50,0.085,-84,2,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
A.J. Cole,25,P,0.1,11,16,14,0,2,0,0,0,0,0,0,2,5,0.143,0.25,0.143,0.393,6,0.199,-3,2,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jacob Turner,26,P,0.0,16,8,5,0,0,0,0,0,0,0,0,1,2,0.0,0.167,0.0,0.167,-51,0.116,-115,0,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Erick Fedde,24,P,-0.1,3,5,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-209,0,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Matt Grace*,28,P,-0.1,39,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0.0,-146,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Enny Romero,26,P,0.0,50,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joe Blanton,36,P,0.1,48,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0.698,350,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Óliver Pérez*,35,P,0.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Sean Doolittle*,30,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Ryan Madson*,36,P,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Austin Adams,26,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Brandon Kintzler,32,P,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Sammy Solís,28,P,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Shawn Kelley,33,P,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jeremy Guthrie,38,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Blake Treinen,29,P,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Trevor Gott,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Koda Glover,24,P,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Matt Albers*,34,P,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
