Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Myles Straw,26,CF,1.5,98,370,325,44,85,13,1,2,34,17,5,38,71,0.262,0.339,0.326,0.665,85,0.312,90,106,7,2,1,4,0,8/H,0,Right,No,No,No,No,No,No,No,No,No
Jake Meyers,25,CF,1.1,49,163,146,22,38,8,0,6,28,3,0,10,50,0.26,0.323,0.438,0.761,107,0.335,106,64,0,4,2,1,0,8/H79D,0,Right,No,No,No,No,No,No,No,No,No
Jason Castro*,34,C,1.0,66,179,149,22,35,7,0,8,21,0,0,25,54,0.235,0.356,0.443,0.799,118,0.357,125,66,4,3,2,0,1,2H/D,0,Left,No,No,No,No,No,No,No,No,No
Abraham Toro#,24,3B,0.8,35,122,109,17,23,1,0,6,20,3,1,9,21,0.211,0.287,0.385,0.672,83,0.307,89,42,1,3,0,1,0,5/H3,0,Both,No,No,No,No,No,No,No,No,No
Taylor Jones,27,UT,0.1,35,108,102,11,25,8,1,2,16,0,0,4,29,0.245,0.269,0.402,0.67,81,0.283,72,41,5,0,0,2,0,37D/H,0,Right,No,No,No,No,No,No,No,No,No
Jose Siri,25,OF,0.4,21,49,46,10,14,0,1,4,9,3,1,1,17,0.304,0.347,0.609,0.956,155,0.399,152,28,0,2,0,0,0,/9H87D,0,Right,No,No,No,No,No,No,No,No,No
Robel García#,28,IF,-0.9,46,117,106,8,16,3,0,1,8,0,0,8,42,0.151,0.216,0.208,0.423,18,0.202,15,22,2,1,1,1,0,5H6/413D,0,Both,No,No,No,No,No,No,No,No,No
Marwin González#,32,IF,-0.5,14,36,34,5,6,0,0,3,8,0,0,1,8,0.176,0.222,0.441,0.663,76,0.273,66,15,3,1,0,0,0,/5H34D,0,Both,No,No,No,No,No,No,No,No,No
Garrett Stubbs*,28,C,-0.2,18,38,34,2,6,2,0,0,3,0,0,2,7,0.176,0.222,0.235,0.458,26,0.201,10,8,0,0,2,0,0,2/H7,0,Left,No,No,No,No,No,No,No,No,No
Jacob Wilson,30,IF,0.0,6,14,13,2,2,1,1,0,1,0,0,1,2,0.154,0.214,0.385,0.599,60,0.248,48,5,1,0,0,0,0,/54,0,Right,No,No,No,No,No,No,No,No,No
Alex De Goti,26,2B,0.1,2,7,6,2,2,0,0,0,1,0,0,1,2,0.333,0.429,0.333,0.762,115,0.354,123,2,0,0,0,0,0,/4,0,Right,No,No,No,No,No,No,No,No,No
Ronnie Dawson*,26,DH,-0.1,3,6,5,2,1,0,0,0,0,0,0,1,0,0.2,0.333,0.2,0.533,53,0.264,60,1,1,0,0,0,0,/DH,0,Left,No,No,No,No,No,No,No,No,No
Luis Garcia,24,P,-0.1,3,6,6,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-126,0,0,0,0,0,0,1,ROY-2,Right,No,No,No,No,No,No,No,No,No
José Urquidy,26,P,0.0,2,4,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,39,0.223,31,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Framber Valdez,27,P,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-127,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Lance McCullers Jr.*,27,P,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-127,0,0,0,0,0,0,1/H,CYA-7,Left,No,No,No,No,No,No,No,No,No
Zack Greinke,37,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jake Odorizzi,31,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Rafael Montero,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Ryan Pressly,32,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No,No,No
Brooks Raley*,33,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Yimi García,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joe Smith,37,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Peter Solomon,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Ryne Stanek,29,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Phil Maton,28,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Bryan Abreu,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Blake Taylor*,25,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Cristian Javier,24,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Brandon Bielak*,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Josh James,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Kendall Graveman,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
