Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Ryan Zimmerman,34,1B,0.5,52,190,171,20,44,9,0,6,27,0,0,17,39,0.257,0.321,0.415,0.736,89,0.319,87,71,4,0,0,2,0,3/HD,0,Right,No,No,No,No,No,No,No,No,No
Stephen Strasburg,30,P,0.2,33,80,72,4,12,1,0,1,10,0,0,3,25,0.167,0.2,0.222,0.422,9,0.199,-6,16,0,0,5,0,0,1/H,"CYA-5,MVP-15",Right,No,No,No,No,No,No,No,No,No
Wilmer Difo#,27,SS,-0.9,43,144,131,15,33,2,0,2,8,0,1,12,29,0.252,0.315,0.313,0.628,64,0.267,51,41,2,0,1,0,3,6/5H4,0,Both,No,No,No,No,No,No,No,No,No
Patrick Corbin*,29,P,-0.2,31,72,65,3,6,1,0,0,4,0,0,3,27,0.092,0.132,0.108,0.24,-36,0.127,-60,7,0,0,4,0,0,1,CYA-11,Left,No,No,No,No,No,No,No,No,No
Michael A. Taylor,28,CF,-0.1,53,97,88,10,22,7,0,1,3,6,0,7,34,0.25,0.305,0.364,0.669,73,0.303,64,32,0,0,2,0,0,8H/9,0,Right,No,No,No,No,No,No,No,No,No
Carter Kieboom,21,SS,-0.9,11,43,39,4,5,0,0,2,2,0,0,4,16,0.128,0.209,0.282,0.491,26,0.203,1,11,0,0,0,0,1,6/H,0,Right,No,No,No,No,No,No,No,No,No
Max Scherzer,34,P,0.0,28,61,55,6,10,0,0,0,2,2,0,0,27,0.182,0.182,0.182,0.364,-5,0.184,-29,10,1,0,6,0,0,1/H,"AS,CYA-3,MVP-22",Right,No,No,No,No,No,No,No,No,No
Jake Noll,25,CI,-0.1,8,13,12,1,2,1,0,0,2,0,0,1,4,0.167,0.231,0.25,0.481,25,0.215,12,3,0,0,0,0,0,/H35,0,Right,No,No,No,No,No,No,No,No,No
Aníbal Sánchez,35,P,-0.4,27,56,52,1,6,0,0,0,1,0,0,0,24,0.115,0.115,0.115,0.231,-40,0.099,-85,6,3,0,4,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Adrián Sanchez,28,UT,-0.1,28,32,31,3,7,0,0,0,1,0,0,1,10,0.226,0.25,0.226,0.476,25,0.266,48,7,0,0,0,0,0,H/54637,0,Right,No,No,No,No,No,No,No,No,No
Austin Voth,27,P,-0.1,7,10,9,0,1,0,0,0,1,0,0,0,3,0.111,0.111,0.111,0.222,-42,0.099,-92,1,0,0,1,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Andrew Stevenson*,25,LF,0.2,30,37,30,4,11,1,1,0,0,0,1,6,11,0.367,0.486,0.467,0.953,150,0.404,157,14,1,1,0,0,0,H/7,0,Left,No,No,No,No,No,No,No,No,No
Tres Barrera,24,C,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Raudy Read,25,C,-0.2,6,11,11,0,1,0,0,0,0,0,0,0,5,0.091,0.091,0.091,0.182,-52,0.081,-85,1,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No,No,No
Erick Fedde,26,P,-0.1,20,20,15,1,2,0,0,0,0,0,0,0,6,0.133,0.133,0.133,0.267,-30,0.118,-111,2,0,0,5,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Joe Ross,26,P,-0.1,28,20,19,1,2,0,0,0,0,0,0,1,10,0.105,0.15,0.105,0.255,-32,0.119,-57,2,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No,No,No
Jeremy Hellickson,32,P,0.1,9,13,9,3,1,0,0,0,0,0,0,2,4,0.111,0.273,0.111,0.384,7,0.207,-11,1,0,0,2,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Javy Guerra,33,P,-0.1,33,5,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-306,0,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kyle McGowin,27,P,0.0,7,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,74,0.296,69,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Sean Doolittle*,32,P,-0.1,61,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-144,0,1,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Matt Grace*,30,P,0.0,50,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-144,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Tanner Rainey,26,P,0.0,47,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Roenis Elías*,30,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Wander Suero,27,P,0.0,75,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jonny Venters*,34,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
Austen Williams,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Justin Miller,32,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Kyle Barraclough,29,P,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Austin Adams,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Aaron Barrett,31,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Hunter Strickland,30,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Michael Blazek,30,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
James Bourque,25,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Tony Sipp*,35,P,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Trevor Rosenthal,29,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Fernando Rodney,42,P,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Daniel Hudson,32,P,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dan Jennings*,32,P,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No,No,No
