Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Richie Martin,24,SS,-1.0,120,309,283,29,59,8,3,6,23,10,1,14,83,0.208,0.26,0.322,0.581,53,0.266,51,91,6,6,5,1,0,*6/HD,0,Right,No,No,No,No,No,No,No
Chance Sisco*,24,C,0.0,59,198,167,29,35,7,0,8,20,0,1,22,61,0.21,0.333,0.395,0.729,93,0.316,92,66,5,9,0,0,0,2/HD3,0,Left,No,No,No,No,No,No,No
DJ Stewart*,25,RF,-0.4,44,142,126,15,30,6,0,4,15,1,2,14,26,0.238,0.317,0.381,0.698,85,0.299,83,48,3,1,0,1,1,97/HD,0,Left,No,No,No,No,No,No,No
Austin Hays,23,CF,0.8,21,75,68,12,21,6,0,4,13,2,0,7,13,0.309,0.373,0.574,0.947,146,0.408,151,39,0,0,0,0,0,8/H,0,Right,No,No,No,No,No,No,No
Jace Peterson*,29,UT,0.1,29,108,100,14,22,3,1,2,11,4,1,6,24,0.22,0.269,0.33,0.599,58,0.261,49,33,1,1,0,1,0,7/54H9,0,Left,No,No,No,No,No,No,No
Keon Broxton,29,CF,0.1,37,112,103,14,21,3,0,4,9,4,1,8,49,0.204,0.261,0.35,0.611,60,0.264,51,36,4,0,1,0,0,8/H,0,Right,No,No,No,No,No,No,No
Joey Rickard,28,OF,0.6,42,135,118,10,24,7,2,2,6,3,2,14,33,0.203,0.304,0.347,0.651,73,0.306,85,41,0,3,0,0,1,98/7HD,0,Right,No,No,No,No,No,No,No
Austin Wynns,28,C,0.3,28,74,70,8,15,1,0,1,5,0,0,3,14,0.214,0.247,0.271,0.518,38,0.265,54,19,2,0,1,0,0,2/HD,0,Right,No,No,No,No,No,No,No
Cedric Mullins*,24,CF,-0.5,22,74,64,7,6,0,2,0,4,1,0,4,14,0.094,0.181,0.156,0.337,-9,0.176,-13,10,2,3,2,1,0,8/H,0,Left,No,No,No,No,No,No,No
Jesús Sucre,31,C,0.0,20,67,62,3,13,2,0,0,3,0,0,4,13,0.21,0.269,0.242,0.511,38,0.259,51,15,1,1,0,0,0,2/H13D,0,Right,No,No,No,No,No,No,No
Mark Trumbo,33,DH,-0.3,12,31,29,1,5,3,0,0,3,0,0,2,5,0.172,0.226,0.276,0.502,33,0.219,23,8,2,0,0,0,0,/DH,0,Right,No,No,No,No,No,No,No
Mason Williams*,27,OF,-0.1,11,34,30,4,8,1,0,0,2,1,0,3,6,0.267,0.324,0.3,0.624,68,0.284,63,9,0,0,0,1,0,/8H79D,0,Left,No,No,No,No,No,No,No
Drew Jackson,25,OF,0.0,3,4,3,0,0,0,0,0,0,0,0,1,1,0.0,0.25,0.0,0.25,-23,0.174,-10,0,0,0,0,0,0,/8H7,0,Right,No,No,No,No,No,No,No
José Rondón,25,3B,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-123,0,0,0,0,0,0,/5H,0,Right,No,No,No,No,No,No,No
David Hess,25,P,-0.1,2,4,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-205,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Aaron Brooks,29,P,-0.1,2,4,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-205,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
John Means*,26,P,0.1,2,3,1,0,1,0,0,0,0,0,0,1,0,1.0,1.0,1.0,2.0,436,0.746,540,1,0,0,1,0,0,1,"AS,ROY-2",Left,No,No,No,No,No,No,No
Andrew Cashner,32,P,0.0,1,3,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-129,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dylan Bundy#,26,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No
Thomas Eshelman,25,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Asher Wojciechowski,30,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-123,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dillon Tate,25,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jimmy Yacabonis,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Gabriel Ynoa,26,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tayler Scott,27,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Tanner Scott,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Evan Phillips,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Josh Lucas,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Branden Kline,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Hunter Harvey,24,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Mychal Givens,29,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Paul Fry*,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Miguel Castro,24,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Richard Bleier*,32,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Shawn Armstrong,28,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
