Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,40/70 Club
Willi Castro#,22,SS,-0.5,30,110,100,10,23,6,1,1,8,0,1,6,34,0.23,0.284,0.34,0.624,65,0.264,56,34,4,2,1,1,0,6/H,0,Both,No,No,No,No,No,No,No
Dustin Peterson,24,OF,-0.6,17,47,44,3,10,4,0,0,6,1,0,2,14,0.227,0.277,0.318,0.595,57,0.264,50,14,1,1,0,0,0,/7H89D3,0,Right,No,No,No,No,No,No,No
Bobby Wilson,36,C,-0.7,15,47,44,2,4,1,0,0,2,0,0,2,11,0.091,0.13,0.114,0.244,-34,0.114,-55,5,1,0,1,0,0,2,0,Right,No,No,No,No,No,No,No
Mikie Mahtook,29,CF,-0.4,9,25,23,0,0,0,0,0,0,0,0,2,11,0.0,0.08,0.0,0.08,-75,0.056,-93,0,0,0,0,0,0,/8H7D,0,Right,No,No,No,No,No,No,No
Spencer Turnbull,26,P,-0.1,3,8,8,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Daniel Norris*,26,P,0.0,4,6,6,1,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-11,0.133,-40,1,0,0,0,0,0,1/H,0,Left,No,No,No,No,No,No,No
Gregory Soto*,24,P,0.1,1,2,2,0,2,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,434,0.886,492,2,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Ryan Carpenter*,28,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Matthew Boyd*,28,P,0.1,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,167,0.443,180,1,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jordan Zimmermann,33,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-132,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Nick Ramirez*,29,P,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-123,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Daniel Stumpf*,28,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Drew VerHagen,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Joe Jiménez,24,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Zac Reininger#,26,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No
Austin Adams,32,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Blaine Hardy*,32,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Shane Greene,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,AS,Right,No,No,No,No,No,No,No
Buck Farmer*,28,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Victor Alcántara,26,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
