Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Hyun Jin Ryu,32,P,0.3,28,67,51,3,8,1,0,1,3,0,0,4,23,0.157,0.218,0.235,0.453,20,0.205,-10,12,0,0,12,0,0,1/H,"AS,CYA-2,MVP-19",Right,No,No,No,No,No,No,No
Jedd Gyorko,30,IF,-0.4,24,39,36,1,5,1,0,0,2,0,0,3,10,0.139,0.205,0.167,0.372,1,0.173,-13,6,2,0,0,0,0,H/534D,0,Right,No,No,No,No,No,No,No
Tyler White,28,1B,-0.5,12,26,22,2,1,0,0,0,2,0,0,4,4,0.045,0.192,0.045,0.238,-31,0.141,-36,1,0,0,0,0,0,/3H,0,Right,No,No,No,No,No,No,No
Walker Buehler,24,P,0.0,29,66,59,5,5,0,0,1,2,0,0,4,33,0.085,0.143,0.136,0.278,-25,0.144,-41,8,0,0,3,0,0,1,"AS,CYA-9",Right,No,No,No,No,No,No,No
Julio Urías*,22,P,0.2,35,18,12,0,3,0,0,0,2,0,0,1,4,0.25,0.308,0.25,0.558,51,0.258,28,3,0,0,5,0,0,1,0,Left,No,No,No,No,No,No,No
Clayton Kershaw*,31,P,0.0,28,65,49,1,5,1,0,0,1,0,0,1,16,0.102,0.12,0.122,0.242,-35,0.163,-57,6,0,0,15,0,0,1,"AS,CYA-8",Left,No,No,No,No,No,No,No
Ross Stripling,29,P,0.0,27,24,20,1,3,0,0,0,1,0,0,2,7,0.15,0.227,0.15,0.377,4,0.18,-18,3,1,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Rich Hill*,39,P,0.1,11,20,18,0,3,1,0,0,1,0,0,1,9,0.167,0.211,0.222,0.433,15,0.194,-3,4,0,0,1,0,0,1,0,Left,No,No,No,No,No,No,No
Tony Gonsolin,25,P,0.1,10,14,13,2,4,0,0,0,1,0,0,0,4,0.308,0.308,0.308,0.615,64,0.266,50,4,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Travis d'Arnaud,30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/H,0,Right,No,No,No,No,No,No,No
Rocky Gale,31,C,-0.3,5,15,15,1,2,0,0,0,0,0,0,0,7,0.133,0.133,0.133,0.267,-29,0.118,-53,2,1,0,0,0,0,/2H,0,Right,No,No,No,No,No,No,No
Dustin May,21,P,-0.1,13,11,11,0,1,0,0,0,0,0,0,0,4,0.091,0.091,0.091,0.182,-51,0.072,-86,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Casey Sadler,28,P,0.0,23,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-139,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brock Stewart*,27,P,0.1,3,3,3,1,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1.0,154,0.407,156,2,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Joe Kelly,31,P,0.0,52,3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-258,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Dennis Santana,23,P,0.1,3,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,167,0.444,183,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Yimi García,28,P,-0.1,61,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-138,0,1,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dylan Floro*,28,P,0.0,46,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-138,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Caleb Ferguson,22,P,0.1,42,2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,281,0.61,300,2,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Kenley Jansen#,31,P,0.0,59,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No
JT Chargois#,28,P,0.0,19,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Both,No,No,No,No,No,No,No
Adam Kolarek*,30,P,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1/3,0,Left,No,No,No,No,No,No,No
Scott Alexander*,29,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Pedro Báez,31,P,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jaime Schultz,28,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Josh Sborz,25,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Zac Rosscup,31,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
