Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
Manny Piña,32,C,0.8,76,179,158,10,36,8,0,7,25,0,0,16,50,0.228,0.313,0.411,0.724,86,0.309,80,65,1,4,0,1,1,2H/5,0,Right,No,No,No,No,No,No,No
Trent Grisham*,22,OF,0.6,51,183,156,24,36,6,2,6,24,1,0,20,48,0.231,0.328,0.41,0.738,90,0.319,87,64,3,4,0,3,0,879H,0,Left,No,No,No,No,No,No,No
Hernán Pérez,28,2B,-0.4,91,246,232,29,53,11,0,8,18,5,1,11,66,0.228,0.262,0.379,0.642,64,0.288,63,88,9,0,2,1,0,46H5/9317,0,Right,No,No,No,No,No,No,No
Travis Shaw*,29,3B,-1.5,86,270,230,22,36,5,0,7,16,0,0,36,89,0.157,0.281,0.27,0.551,45,0.25,37,62,5,4,0,0,3,5H/34,0,Left,No,No,No,No,No,No,No
Cory Spangenberg*,28,2B,0.6,32,102,95,11,22,2,2,2,10,3,0,6,36,0.232,0.277,0.358,0.635,64,0.287,59,34,1,0,1,0,1,4/567H,0,Left,No,No,No,No,No,No,No
Tyler Saladino,29,UT,-0.2,28,71,65,7,8,0,0,2,8,2,0,5,26,0.123,0.197,0.215,0.413,8,0.193,-8,14,1,1,0,0,0,6/75H4,0,Right,No,No,No,No,No,No,No
Tyler Austin,27,1B,0.2,17,27,20,5,4,2,0,1,4,1,0,6,7,0.2,0.37,0.45,0.82,112,0.379,126,9,1,0,0,1,1,H/3,0,Right,No,No,No,No,No,No,No
Jacob Nottingham,24,UT,0.0,9,7,6,1,2,0,0,1,4,0,0,0,2,0.333,0.429,0.833,1.262,215,0.508,224,5,0,1,0,0,0,/2H3,0,Right,No,No,No,No,No,No,No
Brandon Woodruff*,26,P,0.4,25,49,45,1,12,4,0,0,4,0,0,1,20,0.267,0.283,0.356,0.638,65,0.271,50,16,0,0,3,0,0,1/H,AS,Left,No,No,No,No,No,No,No
Zach Davies,26,P,-0.1,34,55,52,3,8,2,0,0,3,0,0,1,25,0.154,0.17,0.192,0.362,-6,0.156,-35,10,1,0,2,0,0,1/H,0,Right,No,No,No,No,No,No,No
Aaron Wilkerson,30,P,0.1,8,3,3,1,1,0,0,1,2,0,0,0,1,0.333,0.333,1.333,1.667,299,0.65,325,4,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jordan Lyles,28,P,0.0,10,22,20,2,2,0,0,0,2,0,0,1,12,0.1,0.143,0.1,0.243,-35,0.155,-36,2,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Jhoulys Chacín,31,P,0.0,18,25,24,2,3,0,0,1,1,0,0,1,10,0.125,0.16,0.25,0.41,4,0.177,-15,6,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Freddy Peralta,23,P,-0.1,37,16,15,1,2,0,0,0,1,0,0,0,6,0.133,0.133,0.133,0.267,-30,0.118,-67,2,0,0,1,0,0,1/H,0,Right,No,No,No,No,No,No,No
Chase Anderson,31,P,-0.1,31,44,40,1,4,1,0,0,1,0,0,2,24,0.1,0.143,0.125,0.268,-29,0.144,-45,5,0,0,2,0,0,1/H,0,Right,No,No,No,No,No,No,No
Tyrone Taylor,25,OF,0.1,15,12,10,1,4,2,0,0,1,0,0,1,1,0.4,0.5,0.6,1.1,185,0.469,196,6,0,1,0,0,0,/9H8,0,Right,No,No,No,No,No,No,No
David Freitas,30,0,0,16,16,13,1,1,0,0,0,0,0,0,3,5,0.077,0.25,0.077,0.327,-8,0.185,-9,1,1,0,0,0,0,H,0,Right,No,No,No,No,No,No,No
Adrian Houser,26,P,-0.1,32,27,22,0,1,1,0,0,0,0,0,2,17,0.045,0.125,0.091,0.216,-42,0.109,-84,2,0,0,3,0,0,1,0,Right,No,No,No,No,No,No,No
Mauricio Dubón,24,SS,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/H6,0,Right,No,No,No,No,No,No,No
Gio González,33,P,-0.2,18,28,25,1,1,0,0,0,0,0,0,1,17,0.04,0.077,0.04,0.117,-68,0.061,-113,1,0,0,2,0,0,1,0,Right,No,No,No,No,No,No,No
Corbin Burnes,24,P,0.1,30,8,7,0,2,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,50,0.254,32,2,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Jimmy Nelson,30,P,0.0,10,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Junior Guerra,34,P,0.0,65,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,75,0.296,69,1,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jay Jackson,31,P,0.0,27,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Drew Pomeranz,30,P,0.0,25,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Brent Suter*,29,P,0.0,9,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Josh Hader*,25,P,0.0,56,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,AS,Left,No,No,No,No,No,No,No
Jeremy Jeffress,31,P,0.0,45,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Devin Williams,24,P,0.0,13,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Donnie Hart*,28,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Burch Smith,29,P,0.0,7,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Taylor Williams#,27,P,0.0,12,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-142,0,0,0,0,0,0,1/H,0,Both,No,No,No,No,No,No,No
Alex Wilson,32,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Matt Albers*,36,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jacob Barnes,29,P,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Ray Black,29,P,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Álex Claudio*,27,P,0.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Jake Petricka,31,P,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Jake Faria,25,P,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Deolis Guerra,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
