Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,30/70 Club
David Peterson*,25,P,0.0,14,20,16,2,1,1,0,0,0,0,0,0,10,0.063,0.118,0.125,0.243,-33,0.116,-73,2,0,1,3,0,0,1/H,0,Left,No,No,No,No,No,No,No
Carlos Carrasco,34,P,-0.1,12,19,15,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,-100,0.06,-136,0,0,0,4,0,0,1,0,Right,No,No,No,No,No,No,No
Joey Lucchesi*,28,P,-0.1,10,11,10,1,0,0,0,0,0,0,0,1,7,0.0,0.091,0.0,0.091,-72,0.063,-84,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Trevor Williams,29,P,0.0,9,8,7,0,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,-21,0.128,-57,1,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No
Jerad Eickhoff,30,P,0.1,6,8,5,0,2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,122,0.321,97,2,1,0,3,0,0,/1H,0,Right,No,No,No,No,No,No,No
Robert Gsellman,27,P,0.0,16,6,5,0,0,0,0,0,0,0,0,1,4,0.0,0.167,0.0,0.167,-48,0.116,-47,0,0,0,0,0,0,1/H,0,Right,No,No,No,No,No,No,No
Corey Oswalt,27,P,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,/1,0,Right,No,No,No,No,No,No,No
Sean Reid-Foley,25,P,0.1,11,2,0,0,0,0,0,0,0,0,0,2,0,0.0,1.0,0.0,0.0,0,0.696,370,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Robert Stock*,31,P,0.0,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-135,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Jordan Yamamoto,25,P,0.1,2,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,177,0.449,191,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Stephen Nogosek,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Anthony Banda*,27,P,0.0,5,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Nick Tropeano,30,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Yennsy Díaz,24,P,0.0,20,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Thomas Szapucki,25,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Drew Smith,27,P,0.0,28,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jake Reed,28,P,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-125,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Seth Lugo,31,P,0.1,44,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.902,500,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Tommy Hunter,34,P,0.1,3,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,454,0.899,500,1,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Trevor May,31,P,0.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jacob Barnes,31,P,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Dellin Betances,33,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Akeem Bostick,26,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Miguel Castro,26,P,0.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Aaron Loup*,33,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Stephen Tarpley,28,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Noah Syndergaard*,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Left,No,No,No,No,No,No,No
Edwin Díaz,27,P,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Jeurys Familia,31,P,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
Trevor Hildenberger,30,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Brad Hand*,31,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No
Geoff Hartlieb,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No
Heath Hembree,32,P,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No
