Rk,Player,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
14,Steven Okert*,32,,-0.2,3,2,.600,5.09,44,1,8,0,0,1,35.1,37,22,20,6,16,3,33,3,0,2,160,82,5.12,1.500,9.4,1.5,4.1,8.4,2.06,
15,Kody Funderburk*,27,,-0.6,1,0,1.000,6.49,27,0,6,0,0,1,34.2,41,26,25,4,15,0,32,5,1,4,161,64,4.55,1.615,10.6,1.0,3.9,8.3,2.13,
16,Jay Jackson,36,,-0.6,1,2,.333,7.52,20,0,10,0,0,0,26.1,28,24,22,7,9,0,29,0,0,0,114,56,5.44,1.405,9.6,2.4,3.1,9.9,3.22,
17,Josh Staumont,30,,0.2,1,0,1.000,3.70,25,0,12,0,0,0,24.1,17,12,10,0,14,0,18,1,0,1,102,114,3.54,1.274,6.3,0.0,5.2,6.7,1.29,
18,Scott Blewett,28,,0.8,1,1,.500,1.77,12,0,4,0,0,0,20.1,17,5,4,2,8,2,18,1,0,0,85,238,4.00,1.230,7.5,0.9,3.5,8.0,2.25,
19,Ronny Henriquez,24,,0.3,1,1,.500,3.26,16,1,6,0,0,0,19.1,20,8,7,2,5,1,15,2,0,1,82,129,4.05,1.293,9.3,0.9,2.3,7.0,3.00,
20,Michael Tonkin,34,,0.2,0,0,,3.86,13,0,4,0,0,0,16.1,18,7,7,0,7,0,22,2,0,0,73,110,2.13,1.531,9.9,0.0,3.9,12.1,3.14,
21,Brock Stewart,32,,-0.1,0,0,,5.17,16,0,1,0,0,0,15.2,15,9,9,2,8,0,20,0,0,0,67,82,3.80,1.468,8.6,1.1,4.6,11.5,2.50,
22,Trevor Richards,31,,0.1,0,1,.000,4.15,10,0,3,0,0,1,13.0,8,6,6,0,11,0,13,2,0,7,59,103,4.17,1.462,5.5,0.0,7.6,9.0,1.18,
23,Diego Castillo,30,,0.2,0,0,,2.70,7,0,3,0,0,0,10.0,8,3,3,0,8,0,6,0,0,1,43,159,4.37,1.600,7.2,0.0,7.2,5.4,0.75,
24,Randy Dobnak,29,,0.0,0,0,,5.59,5,0,3,0,0,0,9.2,11,6,6,1,5,1,7,0,0,1,45,77,4.61,1.655,10.2,0.9,4.7,6.5,1.40,
25,Josh Winder,27,,0.1,0,0,,3.00,4,0,2,0,0,0,9.0,7,4,3,0,1,0,10,2,0,0,38,144,1.94,0.889,7.0,0.0,1.0,10.0,10.00,
26,Matt Bowman,33,,0.2,0,0,,2.35,5,0,1,0,0,0,7.2,2,2,2,1,4,0,6,2,0,0,31,185,5.64,0.783,2.3,1.2,4.7,7.0,1.50,
27,Caleb Boushley,30,,0.0,0,0,,4.50,2,0,1,0,0,0,4.0,6,2,2,0,2,0,1,0,0,0,20,101,4.17,2.000,13.5,0.0,4.5,2.3,0.50,
28,Kyle Farmer,33,,0.0,0,0,,6.75,3,0,3,0,0,0,4.0,7,3,3,0,1,0,0,0,0,0,19,67,3.92,2.000,15.8,0.0,2.3,0.0,0.00,
29,Daniel Duarte,27,,0.1,1,0,1.000,2.25,2,0,0,0,0,0,4.0,2,1,1,1,1,0,3,0,0,0,15,201,5.67,0.750,4.5,2.3,2.3,6.8,3.00,
30,Cole Irvin*,30,,-0.3,0,1,.000,12.27,4,0,1,0,0,0,3.2,6,5,5,1,4,0,2,1,0,1,22,37,9.71,2.727,14.7,2.5,9.8,4.9,0.50,
31,Brent Headrick*,26,,0.1,0,0,,3.00,1,0,0,0,0,0,3.0,2,1,1,1,2,0,5,0,0,0,13,155,6.17,1.333,6.0,3.0,6.0,15.0,2.50,
32,Justin Topa,33,,0.2,0,0,,0.00,3,0,2,0,0,0,2.1,1,0,0,0,0,0,2,0,0,0,8,,1.45,0.429,3.9,0.0,0.0,7.7,,
33,Matt Wallner,26,,0.1,0,0,,0.00,1,0,1,0,0,0,1.1,2,0,0,0,0,0,0,0,0,0,6,,3.17,1.500,13.5,0.0,0.0,0.0,,
34,Willi Castro,27,,0.0,0,0,,0.00,2,0,2,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,4,,3.17,0.000,0.0,0.0,0.0,0.0,,AS
