Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards,Bats,Under Mendoza Line?,20/20 Club,30/30 Club,40/40 Club,50/50 Club,60/60 Club,20/70 Club,30/70 Club,40/70 Club
Brayan Peña#,34,UT,-0.2,9,14,13,0,2,1,0,0,0,0,0,1,2,0.154,0.214,0.231,0.445,20,0.203,8,3,0,0,0,0,0,/H23,0,Both,No,No,No,No,No,No,No,No,No
Michael Wacha,24,P,-0.3,26,45,39,1,1,0,0,0,0,0,0,3,22,0.026,0.095,0.026,0.121,-65,0.09,-86,1,1,0,3,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Luke Weaver,22,P,0.2,9,13,13,1,5,0,0,0,0,0,0,0,4,0.385,0.385,0.385,0.769,109,0.339,105,5,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Tyler Lyons*,28,P,-0.1,28,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-139,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Matt Bowman,25,P,0.0,57,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-400,0,0,0,1,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Jerome Williams,34,P,0.0,11,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-139,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Seunghwan Oh,33,P,0.0,72,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0.0,-139,0,0,0,0,0,0,1,ROY-6,Right,No,No,No,No,No,No,No,No,No
Trevor Rosenthal,26,P,0.0,41,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Seth Maness,27,P,0.0,27,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Dean Kiekhefer*,27,P,0.0,26,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0.0,-145,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Kevin Siegrist*,26,P,0.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Miguel Socolovich,29,P,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Sam Tuivailala,23,P,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
Mike Mayers,24,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,/1,0,Right,No,No,No,No,No,No,No,No,No
Zach Duke*,33,P,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Left,No,No,No,No,No,No,No,No,No
Jonathan Broxton,32,P,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,Right,No,No,No,No,No,No,No,No,No
